                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    220,                 0.3842,                0.48874,                0.30358,                0.83195,                0.94588,                0.88956,                0.96442,                0.92372,                0.94632,                0.88997,                0.96538,                0.91357,                0.34322,                0.46669,                0.33774,                0.80924,             0.00094746,             0.00094746,             0.00094746
                    221,                0.38063,                0.48408,                 0.3012,                0.83255,                0.94044,                0.89331,                0.96699,                0.92023,                0.94044,                0.89331,                0.96736,                0.90986,                0.35115,                0.46092,                0.34165,                0.81252,             0.00094416,             0.00094416,             0.00094416
                    222,                0.37675,                0.48109,                0.29914,                0.82825,                0.92025,                0.91626,                0.96614,                0.91949,                0.92025,                0.91626,                0.96663,                0.90313,                0.36687,                 0.4652,                0.34575,                0.81483,             0.00094085,             0.00094085,             0.00094085
                    223,                0.38233,                 0.4916,                0.29893,                 0.8324,                0.92228,                0.91022,                0.96482,                0.91571,                0.92228,                0.91022,                0.96482,                0.89617,                0.36667,                 0.4724,                0.34483,                0.81466,             0.00093755,             0.00093755,             0.00093755
                    224,                0.37044,                0.47268,                 0.2941,                0.82628,                0.92505,                0.90538,                0.96405,                0.92016,                0.92819,                0.90446,                0.96526,                0.90237,                0.36594,                0.47165,                0.35147,                0.81478,             0.00093425,             0.00093425,             0.00093425
                    225,                0.37793,                0.48965,                0.30161,                0.83098,                0.92691,                0.90879,                0.96771,                 0.9202,                0.92691,                0.90879,                0.96772,                0.90147,                0.36737,                0.48659,                0.34757,                0.81705,             0.00093095,             0.00093095,             0.00093095
                    226,                0.38367,                0.49582,                0.30169,                 0.8324,                0.93907,                0.90315,                0.96419,                0.92031,                0.93907,                0.90315,                0.96417,                0.89732,                 0.3468,                0.47385,                0.33939,                0.81224,             0.00092765,             0.00092765,             0.00092765
                    227,                0.38078,                0.49065,                0.30122,                0.82823,                0.93521,                 0.8958,                0.96117,                0.91628,                0.93521,                 0.8958,                0.96139,                0.88877,                0.35033,                0.45518,                0.34689,                0.80873,             0.00092435,             0.00092435,             0.00092435
                    228,                0.37849,                0.49242,                 0.2963,                0.82738,                0.94005,                0.89127,                0.95887,                0.90979,                0.94005,                0.89127,                0.95907,                0.88907,                0.37751,                 0.4778,                0.35595,                0.81801,             0.00092105,             0.00092105,             0.00092105
                    229,                0.38406,                0.48939,                0.29862,                0.82731,                0.93315,                0.90207,                0.96244,                0.91296,                0.93315,                0.90207,                0.96242,                0.88969,                0.37241,                0.47368,                0.34633,                0.81408,             0.00091775,             0.00091775,             0.00091775
                    230,                0.37778,                0.48635,                0.29509,                 0.8306,                 0.9339,                0.90589,                0.96274,                0.91472,                 0.9339,                0.90589,                0.96272,                0.89413,                0.37392,                0.47792,                0.34914,                0.81438,             0.00091445,             0.00091445,             0.00091445
                    231,                0.37903,                0.48552,                0.29308,                0.82726,                0.92675,                0.90629,                0.96387,                0.91758,                0.92675,                0.90629,                0.96421,                0.90464,                0.35151,                 0.4626,                0.34164,                0.81301,             0.00091115,             0.00091115,             0.00091115
                    232,                0.37558,                0.48163,                0.29126,                0.82687,                0.94412,                0.89297,                0.96299,                  0.917,                0.94412,                0.89297,                0.96275,                0.89794,                0.34739,                0.47026,                0.34079,                0.81005,             0.00090785,             0.00090785,             0.00090785
                    233,                0.37053,                0.47774,                0.28936,                0.82915,                 0.9393,                 0.8912,                0.96483,                0.91813,                 0.9393,                 0.8912,                0.96493,                0.89903,                0.36671,                0.47426,                0.34274,                0.81164,             0.00090455,             0.00090455,             0.00090455
                    234,                0.38338,                0.49446,                0.29696,                0.83204,                0.92367,                0.91165,                0.96554,                0.92286,                0.92367,                0.91165,                0.96637,                0.90605,                 0.3447,                0.46656,                0.34755,                0.80996,             0.00090125,             0.00090125,             0.00090125
                    235,                 0.3786,                0.48859,                0.29027,                0.83176,                0.93208,                0.89644,                 0.9626,                0.92155,                0.93284,                0.89574,                0.96266,                 0.9065,                0.33622,                 0.4647,                0.34414,                0.80681,             0.00089795,             0.00089795,             0.00089795
                    236,                0.37798,                0.48324,                0.30839,                0.82644,                 0.9377,                0.89252,                0.95559,                0.91087,                 0.9377,                0.89252,                0.95572,                0.89381,                0.35901,                 0.4717,                0.35346,                0.81278,             0.00089465,             0.00089465,             0.00089465
                    237,                0.37493,                0.48496,                0.29517,                0.82875,                0.94579,                0.88434,                0.95711,                0.90633,                0.94579,                0.88434,                0.95692,                0.89652,                0.37962,                0.47903,                0.36625,                0.81574,             0.00089134,             0.00089134,             0.00089134
                    238,                0.38841,                0.50088,                0.29894,                  0.829,                 0.9429,                0.88722,                 0.9618,                0.92021,                 0.9429,                0.88722,                0.96177,                0.90637,                0.34166,                0.46611,                0.34456,                0.81211,             0.00088804,             0.00088804,             0.00088804
                    239,                0.37595,                 0.4809,                0.29078,                 0.8247,                0.93546,                0.89394,                0.96487,                0.92002,                0.93546,                0.89394,                0.96486,                0.90869,                0.34683,                0.45731,                0.33958,                0.81141,             0.00088474,             0.00088474,             0.00088474
                    240,                0.37758,                0.48268,                0.29503,                0.82562,                0.95154,                0.88439,                0.95484,                0.90813,                0.95043,                0.88335,                0.95388,                 0.8927,                0.36273,                0.47592,                0.36578,                0.81642,             0.00088144,             0.00088144,             0.00088144
                    241,                0.37491,                0.49053,                0.28919,                0.82957,                0.93385,                0.88743,                 0.9606,                0.91496,                0.93385,                0.88743,                0.96056,                0.90206,                0.35829,                0.47601,                0.35735,                0.81413,             0.00087814,             0.00087814,             0.00087814
                    242,                0.37825,                0.48933,                0.29129,                0.82613,                0.93054,                0.90481,                0.96102,                0.91721,                0.93054,                0.90481,                 0.9607,                 0.9048,                0.35053,                0.47003,                0.35325,                0.80974,             0.00087484,             0.00087484,             0.00087484
                    243,                 0.3801,                0.48939,                0.30004,                0.82453,                0.92286,                0.90947,                0.96092,                0.91522,                0.92286,                0.90947,                0.96031,                0.90448,                 0.3675,                0.47223,                0.35703,                0.81032,             0.00087154,             0.00087154,             0.00087154
                    244,                 0.3754,                0.48379,                0.28864,                0.82538,                0.90535,                0.91415,                 0.9597,                0.91737,                0.90535,                0.91415,                0.95953,                0.90329,                0.35252,                0.48283,                0.35354,                 0.8117,             0.00086824,             0.00086824,             0.00086824
                    245,                0.37944,                0.49183,                0.28782,                0.82838,                0.94282,                0.88212,                0.95921,                0.91598,                0.94337,                0.88251,                 0.9596,                0.90224,                0.35095,                0.46566,                0.36324,                0.80997,             0.00086494,             0.00086494,             0.00086494
                    246,                0.37294,                0.47679,                0.28976,                0.82552,                0.94733,                0.88216,                0.96092,                0.91689,                0.94733,                0.88216,                0.96139,                0.90406,                0.35209,                0.47978,                0.33924,                0.81374,             0.00086164,             0.00086164,             0.00086164
                    247,                0.39028,                0.50082,                0.29642,                0.82902,                0.92279,                0.90611,                0.96587,                0.92287,                0.92321,                0.90652,                0.96593,                0.90877,                0.34478,                0.46696,                0.34279,                0.80828,             0.00085834,             0.00085834,             0.00085834
                    248,                0.38136,                0.48771,                 0.2901,                0.82661,                0.92448,                0.90787,                0.96718,                0.92228,                0.92448,                0.90787,                0.96679,                0.90837,                0.36118,                0.48149,                 0.3381,                0.81369,             0.00085504,             0.00085504,             0.00085504
                    249,                0.36851,                 0.4724,                0.27972,                0.82527,                0.93822,                0.89257,                0.96104,                0.91472,                0.93865,                0.89298,                0.96109,                0.90412,                0.36376,                0.48137,                 0.3548,                0.81443,             0.00085174,             0.00085174,             0.00085174
                    250,                0.37152,                0.47913,                 0.2815,                0.82542,                 0.9164,                0.91524,                0.96302,                0.91875,                0.94062,                0.89341,                0.96266,                0.91171,                0.34447,                0.46267,                0.34263,                0.80991,             0.00084844,             0.00084844,             0.00084844
                    251,                 0.3791,                0.47992,                0.28151,                0.82722,                0.94554,                 0.8889,                0.96245,                0.91827,                0.94597,                0.88931,                0.96233,                0.90469,                0.34688,                0.47184,                0.34498,                0.81208,             0.00084514,             0.00084514,             0.00084514
                    252,                0.36734,                0.47253,                0.27341,                0.82657,                0.93968,                0.89144,                0.95929,                0.90846,                0.94011,                0.89184,                0.95978,                0.89285,                0.38201,                0.49471,                0.35836,                0.82025,             0.00084184,             0.00084184,             0.00084184
                    253,                0.38322,                0.48587,                0.29023,                0.82828,                0.92986,                0.90473,                 0.9631,                0.91748,                0.93024,                0.90436,                0.96359,                0.89726,                0.36436,                0.47319,                0.34373,                 0.8103,             0.00083853,             0.00083853,             0.00083853
                    254,                0.36282,                0.46278,                0.27651,                0.82379,                0.91075,                0.92059,                0.96197,                0.91555,                0.91075,                0.92059,                0.96227,                0.89614,                0.35693,                0.47613,                0.35049,                0.81164,             0.00083523,             0.00083523,             0.00083523
                    255,                0.37683,                0.48757,                0.28919,                0.82851,                0.93264,                 0.9068,                0.96573,                0.92223,                0.93264,                 0.9068,                0.96637,                0.90949,                0.33794,                0.46145,                0.34487,                 0.8073,             0.00083193,             0.00083193,             0.00083193
                    256,                0.37961,                0.49413,                0.28406,                0.82661,                0.92795,                0.90335,                0.95614,                0.91093,                0.93289,                0.90042,                0.95832,                0.89747,                 0.3464,                0.48008,                 0.3512,                 0.8125,             0.00082863,             0.00082863,             0.00082863
                    257,                0.38072,                0.49268,                0.29472,                0.82719,                0.93271,                0.90117,                0.96201,                0.91466,                0.93271,                0.90117,                0.96193,                0.89877,                0.34997,                0.48319,                0.34482,                 0.8126,             0.00082533,             0.00082533,             0.00082533
                    258,                0.38518,                0.48932,                0.28773,                 0.8291,                0.91738,                 0.9144,                0.96276,                0.91759,                0.91738,                 0.9144,                0.96248,                0.90259,                0.35807,                0.47635,                0.35026,                0.81324,             0.00082203,             0.00082203,             0.00082203
                    259,                0.37003,                0.46798,                0.28464,                0.82351,                0.93954,                0.89352,                0.96321,                0.91736,                0.93954,                0.89352,                0.96265,                0.90121,                0.35403,                0.47948,                0.35042,                0.81394,             0.00081873,             0.00081873,             0.00081873
                    260,                0.37193,                0.47896,                0.28301,                0.82572,                0.92611,                 0.8978,                 0.9638,                0.91823,                0.92611,                 0.8978,                0.96397,                0.90398,                0.36092,                0.48805,                0.34213,                0.81896,             0.00081543,             0.00081543,             0.00081543
                    261,                0.37493,                0.47891,                0.29075,                0.82984,                0.93144,                 0.8939,                0.96331,                0.91737,                0.93144,                 0.8939,                0.96351,                0.89991,                0.36737,                0.49449,                 0.3492,                0.82002,             0.00081213,             0.00081213,             0.00081213
                    262,                0.38017,                0.48031,                0.29004,                0.82618,                0.92506,                0.89729,                0.96307,                0.92207,                0.92463,                0.89689,                0.96211,                0.90813,                0.33788,                0.47046,                0.34595,                0.81154,             0.00080883,             0.00080883,             0.00080883
                    263,                0.36781,                0.47314,                0.27951,                0.82433,                0.91929,                0.90835,                0.96433,                0.92134,                0.91929,                0.90835,                0.96438,                0.90166,                0.34763,                0.47314,                0.34996,                0.81124,             0.00080553,             0.00080553,             0.00080553
                    264,                0.37946,                0.49054,                0.29213,                0.82997,                0.92799,                0.90663,                 0.9622,                0.91578,                0.92758,                0.90622,                0.96144,                0.89327,                0.35898,                0.48804,                0.34543,                0.81635,             0.00080223,             0.00080223,             0.00080223
                    265,                0.36819,                0.47914,                0.28473,                0.82651,                0.92505,                0.91232,                0.96451,                0.91712,                0.92463,                0.91191,                0.96456,                0.89698,                 0.3504,                0.47063,                0.34002,                0.81475,             0.00079893,             0.00079893,             0.00079893
                    266,                0.36558,                0.47128,                0.28356,                0.82508,                0.93666,                0.89645,                0.96598,                0.91917,                0.93666,                0.89645,                0.96622,                0.90881,                0.34973,                0.47661,                0.34031,                0.81721,             0.00079563,             0.00079563,             0.00079563
                    267,                  0.372,                0.47592,                0.28146,                0.82807,                  0.926,                0.91018,                0.96681,                 0.9132,                  0.926,                0.91018,                0.96564,                0.89829,                0.38685,                0.48694,                0.35013,                0.82282,             0.00079233,             0.00079233,             0.00079233
                    268,                0.37197,                0.47758,                0.28283,                0.82449,                0.93156,                0.90477,                0.96517,                0.92159,                0.93156,                0.90477,                0.96469,                0.90871,                0.34788,                0.47457,                0.35768,                0.81589,             0.00078902,             0.00078902,             0.00078902
                    269,                0.36788,                0.46895,                0.27953,                0.82519,                0.91322,                0.91533,                0.96208,                0.91718,                0.91322,                0.91533,                0.96179,                0.89902,                0.35363,                0.48634,                 0.3535,                0.81423,             0.00078572,             0.00078572,             0.00078572
                    270,                0.37174,                0.48106,                0.28318,                0.82597,                 0.9377,                0.89015,                0.96561,                0.92084,                 0.9377,                0.89015,                0.96442,                0.90897,                 0.3507,                0.46758,                0.34368,                0.81059,             0.00078242,             0.00078242,             0.00078242
                    271,                0.37632,                0.47538,                0.28602,                0.82579,                0.93677,                0.89836,                0.96276,                0.91783,                0.93635,                0.89795,                0.96122,                0.90917,                0.35502,                0.48075,                 0.3458,                0.81219,             0.00077912,             0.00077912,             0.00077912
                    272,                0.37242,                0.47989,                0.28326,                0.82486,                0.93157,                0.89931,                0.96221,                0.91774,                0.93157,                0.89931,                 0.9621,                0.90746,                0.35387,                0.47083,                0.35166,                0.81347,             0.00077582,             0.00077582,             0.00077582
                    273,                0.36664,                0.46566,                0.27735,                0.82595,                0.93588,                0.89851,                0.96069,                0.91689,                0.93588,                0.89851,                0.96075,                0.90621,                0.34478,                0.47027,                0.34955,                0.81321,             0.00077252,             0.00077252,             0.00077252
                    274,                0.36907,                0.46957,                0.27874,                0.82421,                0.94328,                0.88684,                0.95588,                0.91219,                0.94372,                0.88725,                0.95619,                0.89261,                0.34066,                0.47323,                0.34992,                0.81038,             0.00076922,             0.00076922,             0.00076922
                    275,                0.37288,                0.48068,                 0.2818,                0.82649,                 0.9258,                0.90104,                0.95956,                0.91649,                 0.9258,                0.90104,                0.95943,                0.90103,                0.35149,                0.48467,                0.34107,                0.81064,             0.00076592,             0.00076592,             0.00076592
                    276,                0.36435,                0.46864,                0.27352,                0.82401,                0.91178,                0.91388,                0.96216,                0.91823,                0.91178,                0.91388,                0.96205,                0.90658,                0.35491,                0.47328,                0.34789,                0.81262,             0.00076262,             0.00076262,             0.00076262
                    277,                0.36992,                0.47044,                0.28673,                0.82582,                0.92783,                0.89715,                0.96329,                0.91955,                0.92783,                0.89715,                0.96201,                0.89794,                0.34135,                0.48493,                0.35068,                0.81291,             0.00075932,             0.00075932,             0.00075932
                    278,                0.37022,                0.47961,                0.27922,                0.82529,                0.93677,                0.88923,                0.96285,                0.91945,                0.93774,                0.88915,                 0.9629,                0.90802,                0.34668,                0.46819,                0.35187,                0.81214,             0.00075602,             0.00075602,             0.00075602
                    279,                0.36357,                0.46988,                0.27213,                0.82566,                0.92857,                0.89539,                0.95753,                0.91637,                  0.929,                 0.8958,                0.95802,                0.90336,                0.33221,                0.47094,                0.34302,                0.81008,             0.00075272,             0.00075272,             0.00075272
                    280,                0.36617,                0.47101,                0.27623,                 0.8251,                0.93656,                0.89417,                0.95833,                0.91167,                0.93656,                0.89417,                0.95789,                0.89676,                0.35481,                0.46797,                0.35544,                0.81377,             0.00074942,             0.00074942,             0.00074942
                    281,                0.37654,                0.47808,                0.27957,                0.82524,                0.93362,                0.88987,                0.96313,                0.92037,                0.93362,                0.88987,                 0.9624,                0.90301,                0.33488,                0.45887,                0.34797,                0.80336,             0.00074612,             0.00074612,             0.00074612
                    282,                 0.3681,                0.47232,                0.27673,                 0.8253,                0.93531,                0.89592,                0.95964,                0.91095,                0.93531,                0.89592,                0.95947,                 0.8896,                0.36955,                0.47985,                0.35235,                0.81349,             0.00074282,             0.00074282,             0.00074282
                    283,                0.37132,                 0.4764,                0.27418,                0.82633,                0.93514,                0.89743,                0.96084,                0.91832,                0.93514,                0.89743,                 0.9607,                 0.8977,                0.34238,                0.46126,                0.34851,                0.81174,             0.00073951,             0.00073951,             0.00073951
                    284,                0.36814,                0.46869,                0.27365,                0.82744,                0.93425,                 0.8948,                0.95789,                 0.9134,                0.93425,                 0.8948,                0.95769,                0.89604,                0.35142,                0.48372,                0.35191,                0.81627,             0.00073621,             0.00073621,             0.00073621
                    285,                0.37574,                0.47605,                0.27827,                0.82497,                0.91718,                0.90538,                0.95753,                 0.9106,                0.91718,                0.90538,                0.95758,                0.89601,                0.37114,                0.47738,                0.36421,                0.82155,             0.00073291,             0.00073291,             0.00073291
                    286,                0.37082,                0.46797,                0.27645,                 0.8263,                 0.9174,                0.90476,                0.95998,                0.91884,                 0.9174,                0.90476,                0.96044,                0.90921,                0.34649,                0.47145,                0.35104,                0.81478,             0.00072961,             0.00072961,             0.00072961
                    287,                0.37208,                0.47482,                0.27715,                0.82731,                0.91221,                0.91293,                 0.9588,                0.91723,                 0.9126,                0.91334,                0.95811,                0.90396,                0.34793,                0.47468,                0.36159,                0.81599,             0.00072631,             0.00072631,             0.00072631
                    288,                0.37767,                0.47943,                0.28002,                0.82367,                0.91008,                0.91763,                0.95861,                0.91285,                0.91008,                0.91763,                0.95846,                  0.898,                0.36509,                0.48507,                0.36011,                0.81799,             0.00072301,             0.00072301,             0.00072301
                    289,                0.37575,                0.47513,                0.27364,                0.82587,                0.91508,                0.90417,                0.95619,                0.91317,                0.91508,                0.90417,                0.95579,                0.90072,                0.34749,                0.48475,                0.36969,                0.81688,             0.00071971,             0.00071971,             0.00071971
                    290,                0.37748,                0.48326,                0.28204,                0.82454,                0.90802,                0.91779,                0.95702,                0.90957,                0.90802,                0.91779,                0.95692,                0.88976,                0.37289,                0.49343,                0.36662,                0.82432,             0.00071641,             0.00071641,             0.00071641
                    291,                0.37258,                0.46939,                0.27761,                0.82425,                0.91025,                0.91643,                0.95948,                0.91069,                0.90985,                0.91602,                0.95929,                0.89217,                0.36601,                0.49918,                0.35024,                 0.8258,             0.00071311,             0.00071311,             0.00071311
                    292,                0.36663,                0.46514,                0.26651,                0.82335,                0.91048,                0.91913,                0.96036,                0.91484,                0.91048,                0.91913,                0.96021,                0.89852,                0.35257,                0.49325,                0.34936,                0.81851,             0.00070981,             0.00070981,             0.00070981
                    293,                 0.3708,                0.47555,                0.27203,                0.82505,                0.90154,                 0.9199,                0.96256,                0.91561,                0.90154,                 0.9199,                0.96202,                0.89968,                0.35234,                0.49074,                0.35474,                0.81862,             0.00070651,             0.00070651,             0.00070651
                    294,                 0.3744,                 0.4787,                0.27431,                0.82722,                0.91479,                0.90909,                0.96122,                0.91961,                 0.9152,                 0.9095,                0.96148,                0.90257,                0.34028,                0.48516,                0.34534,                0.81667,             0.00070321,             0.00070321,             0.00070321
                    295,                0.38149,                0.49093,                0.27766,                 0.8262,                0.93062,                0.88739,                0.95904,                 0.9089,                0.93062,                0.88739,                0.95771,                0.89433,                0.38605,                0.50535,                0.36273,                0.82234,             0.00069991,             0.00069991,             0.00069991
                    296,                0.36449,                0.46033,                  0.272,                0.82475,                  0.938,                0.88564,                0.96009,                0.91819,                  0.938,                0.88564,                0.95986,                0.90585,                0.34351,                0.48137,                0.35195,                 0.8122,             0.00069661,             0.00069661,             0.00069661
                    297,                0.36504,                0.46607,                0.27164,                0.82289,                0.93393,                0.88703,                0.95626,                0.91669,                0.93393,                0.88703,                0.95644,                0.89279,                0.33819,                0.47835,                  0.364,                0.81124,             0.00069331,             0.00069331,             0.00069331
                    298,                0.36878,                0.47184,                   0.27,                0.82379,                0.90116,                0.91101,                0.95576,                0.91401,                0.90155,                0.91141,                0.95607,                0.89787,                0.34322,                0.48322,                0.36564,                0.81467,                0.00069,                0.00069,                0.00069
                    299,                0.36537,                0.46815,                0.27085,                0.82557,                0.91036,                0.90642,                0.95562,                0.91188,                0.91076,                0.90683,                0.95628,                0.89503,                0.34588,                 0.4864,                0.36475,                0.81711,              0.0006867,              0.0006867,              0.0006867
                    300,                0.35787,                0.45656,                0.26784,                0.82386,                0.93689,                0.88196,                0.95402,                0.91264,                0.93478,                0.88644,                0.95483,                0.89428,                0.34198,                0.47198,                0.35767,                0.81785,              0.0006834,              0.0006834,              0.0006834
                    301,                0.36399,                0.47033,                 0.2695,                0.82466,                0.92417,                 0.8887,                 0.9551,                0.90867,                0.92417,                 0.8887,                  0.956,                0.89407,                 0.3653,                0.47756,                0.36114,                0.82017,              0.0006801,              0.0006801,              0.0006801
                    302,                0.36389,                0.46799,                0.27217,                0.82525,                0.93636,                0.88349,                0.95128,                0.90846,                0.93636,                0.88349,                0.95156,                0.89819,                0.34124,                0.47472,                0.36086,                0.81443,              0.0006768,              0.0006768,              0.0006768
                    303,                0.36464,                0.46488,                0.26748,                0.82349,                0.93261,                0.88647,                0.95413,                0.90985,                0.93261,                0.88647,                0.95439,                0.89826,                0.35312,                0.47852,                0.36711,                0.81761,              0.0006735,              0.0006735,              0.0006735
                    304,                0.36575,                0.46826,                0.26455,                0.82569,                0.91218,                0.90731,                0.95562,                0.91374,                0.91258,                0.90771,                0.95629,                0.90083,                 0.3402,                0.47434,                0.35357,                0.81322,              0.0006702,              0.0006702,              0.0006702
                    305,                0.37042,                0.47016,                0.26464,                0.82608,                0.91091,                0.91195,                0.95364,                 0.9116,                0.91131,                0.91236,                0.95414,                0.89324,                0.34594,                0.48224,                0.35227,                0.81737,              0.0006669,              0.0006669,              0.0006669
