                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     95,                0.62983,                 0.8084,                0.42791,                0.83948,                  0.931,                 0.8843,                0.95733,                0.83082,                 0.9293,                0.88319,                0.95506,                0.78264,                 0.6487,                 0.7406,                0.48492,                0.83222,                0.00136,                0.00136,                0.00136
                     96,                0.61102,                0.79098,                0.42071,                0.83768,                0.92356,                0.89095,                0.95086,                0.85313,                0.92753,                0.88566,                0.94938,                0.78273,                0.56516,                0.67622,                0.44973,                0.81862,              0.0013567,              0.0013567,              0.0013567
                     97,                0.61469,                0.79629,                0.41979,                0.83717,                0.93888,                0.88861,                0.95481,                0.84816,                0.93655,                0.88918,                0.95163,                0.75948,                0.58438,                0.67947,                0.43624,                 0.8187,              0.0013534,              0.0013534,              0.0013534
                     98,                0.62678,                0.79406,                0.41811,                0.84206,                0.95165,                0.86306,                0.95411,                0.86911,                0.95102,                0.86243,                0.95363,                0.79021,                0.51595,                0.66639,                0.43824,                0.80847,              0.0013501,              0.0013501,              0.0013501
                     99,                0.59965,                0.78266,                0.40996,                0.83865,                0.93244,                0.87846,                0.95761,                0.86146,                0.93362,                0.87941,                0.95603,                 0.7918,                0.54939,                0.69227,                0.43105,                0.81473,              0.0013468,              0.0013468,              0.0013468
                    100,                0.60599,                 0.8026,                0.41681,                0.83871,                0.92695,                0.90045,                 0.9603,                0.85773,                0.92798,                0.90149,                0.95939,                0.79616,                 0.5633,                0.68622,                0.42693,                0.81252,              0.0013435,              0.0013435,              0.0013435
                    101,                0.61247,                0.79175,                0.41562,                0.83838,                0.91356,                0.85814,                0.95283,                0.84173,                0.91306,                0.85773,                0.95202,                 0.8041,                0.61206,                 0.7033,                0.47943,                0.82165,              0.0013402,              0.0013402,              0.0013402
                    102,                0.61001,                0.79623,                0.42022,                0.83587,                0.93042,                0.88774,                0.96142,                0.86786,                0.92999,                0.88733,                0.95984,                0.79487,                0.51583,                0.67641,                0.44149,                0.81251,              0.0013369,              0.0013369,              0.0013369
                    103,                0.62005,                0.78915,                0.42132,                 0.8415,                0.92446,                0.87939,                0.95844,                0.86125,                0.92769,                 0.8777,                0.95656,                0.78759,                0.53509,                0.67144,                0.44395,                0.81675,              0.0013336,              0.0013336,              0.0013336
                    104,                0.61302,                0.78895,                0.41589,                0.83689,                0.92412,                0.89587,                0.96162,                0.86106,                0.92455,                0.89628,                0.96072,                0.79881,                0.54036,                0.66294,                0.44096,                0.81957,              0.0013303,              0.0013303,              0.0013303
                    105,                0.61265,                0.79669,                0.41576,                0.83731,                0.92174,                0.87599,                0.95701,                 0.8656,                0.92174,                0.87599,                0.95447,                0.79782,                0.52742,                0.66539,                0.43611,                0.81634,               0.001327,               0.001327,               0.001327
                    106,                0.60957,                0.78117,                0.41189,                0.83713,                0.91932,                0.89419,                0.96001,                0.85968,                0.91797,                0.89297,                0.95726,                0.78474,                0.53339,                0.67593,                0.42882,                 0.8168,              0.0013237,              0.0013237,              0.0013237
                    107,                0.61242,                0.78721,                0.41425,                0.83811,                0.93398,                0.88045,                0.95884,                0.86295,                0.93356,                0.88004,                 0.9571,                0.79276,                0.54021,                0.68133,                0.43443,                 0.8163,              0.0013204,              0.0013204,              0.0013204
                    108,                 0.5992,                0.77829,                0.40633,                0.83691,                0.93214,                0.88949,                0.95794,                 0.8614,                0.93239,                0.88972,                0.95566,                0.79309,                0.55521,                 0.6891,                0.42808,                0.81818,              0.0013171,              0.0013171,              0.0013171
                    109,                0.61747,                0.80477,                0.41599,                0.83778,                0.94558,                0.87754,                0.96084,                 0.8682,                0.94514,                0.87714,                0.95832,                0.79574,                0.52816,                0.70195,                0.44029,                0.81484,              0.0013138,              0.0013138,              0.0013138
                    110,                0.61306,                0.80289,                0.42548,                0.83484,                  0.926,                 0.8982,                0.96209,                0.87167,                  0.926,                 0.8982,                0.96158,                0.82572,                 0.5226,                0.66913,                0.42259,                0.81159,              0.0013105,              0.0013105,              0.0013105
                    111,                0.62129,                0.78921,                0.41662,                0.83922,                0.94268,                0.88584,                0.96285,                0.86289,                0.94332,                0.88665,                0.96134,                0.81325,                 0.5426,                0.68675,                0.42948,                0.81438,              0.0013072,              0.0013072,              0.0013072
                    112,                0.61724,                0.78623,                0.41726,                0.83508,                0.93437,                0.89523,                0.96177,                0.84925,                0.93356,                0.89571,                0.96047,                0.78135,                0.59305,                 0.7071,                0.43473,                0.82119,              0.0013039,              0.0013039,              0.0013039
                    113,                0.60545,                0.77597,                0.41316,                0.83499,                0.92967,                0.89966,                0.96129,                0.87137,                0.93086,                0.89853,                0.95906,                0.80706,                0.51375,                0.66392,                0.40626,                 0.8099,              0.0013006,              0.0013006,              0.0013006
                    114,                0.61615,                 0.7915,                0.41686,                0.83467,                0.92451,                 0.8935,                0.95909,                0.86759,                 0.9246,                0.89311,                  0.958,                0.80545,                0.51163,                0.66376,                0.42053,                0.81235,              0.0012973,              0.0012973,              0.0012973
                    115,                0.60003,                 0.7843,                0.40597,                0.83446,                0.91053,                0.90439,                0.95956,                0.86752,                0.91101,                0.90223,                0.95721,                0.79451,                0.50532,                0.65972,                0.41682,                0.81164,               0.001294,               0.001294,               0.001294
                    116,                0.59154,                0.77128,                0.40452,                0.83183,                0.91762,                0.90886,                0.96139,                0.87144,                0.92175,                0.90563,                0.95847,                0.80779,                 0.5115,                0.65143,                 0.4056,                0.80935,              0.0012907,              0.0012907,              0.0012907
                    117,                0.61059,                0.79409,                0.40807,                0.83586,                0.93971,                0.88789,                0.96278,                0.87473,                0.94015,                 0.8883,                 0.9618,                 0.8133,                0.51754,                0.64726,                0.41492,                0.80665,              0.0012874,              0.0012874,              0.0012874
                    118,                0.62778,                0.80205,                0.41483,                0.83815,                0.93539,                0.88702,                0.95535,                0.85873,                0.93583,                0.88743,                0.95499,                0.80859,                0.54296,                0.66482,                0.44773,                0.81517,              0.0012841,              0.0012841,              0.0012841
                    119,                0.60112,                0.75816,                0.41289,                 0.8378,                0.92071,                0.88661,                0.95667,                0.86815,                0.92027,                 0.8862,                0.95441,                0.80122,                0.52185,                0.63924,                0.42898,                0.81574,              0.0012808,              0.0012808,              0.0012808
                    120,                0.60787,                 0.7823,                0.41335,                0.83653,                0.93672,                0.87847,                0.95516,                0.87017,                0.93564,                0.87917,                 0.9546,                0.80673,                0.49461,                 0.6211,                0.43373,                0.80752,              0.0012775,              0.0012775,              0.0012775
                    121,                0.59824,                0.78068,                0.41756,                0.83599,                0.91793,                0.90565,                0.96144,                0.87072,                 0.9165,                 0.9042,                0.95893,                0.79391,                0.51801,                0.63628,                0.41239,                0.81063,              0.0012742,              0.0012742,              0.0012742
                    122,                 0.5847,                0.76114,                0.41219,                0.83245,                0.93169,                0.88237,                0.95988,                0.87652,                0.93285,                0.88319,                0.95836,                0.79626,                0.48182,                0.64408,                0.40644,                0.80659,              0.0012709,              0.0012709,              0.0012709
                    123,                  0.614,                0.79845,                0.41239,                0.83708,                0.92857,                0.85842,                0.94752,                0.84827,                0.92903,                0.85883,                0.94614,                0.78782,                0.55863,                0.69338,                0.48977,                0.81728,              0.0012676,              0.0012676,              0.0012676
                    124,                 0.6084,                0.79551,                0.41068,                0.83496,                0.93239,                0.88664,                0.96006,                0.83864,                 0.9309,                0.88519,                0.95681,                0.77871,                0.64223,                0.74868,                0.44604,                0.82725,              0.0012643,              0.0012643,              0.0012643
                    125,                0.61881,                0.81981,                0.41331,                0.83562,                0.93068,                0.89262,                0.95717,                0.85904,                0.93109,                0.89324,                0.95802,                0.80194,                0.54487,                0.65915,                0.43241,                0.81385,               0.001261,               0.001261,               0.001261
                    126,                0.59156,                0.75889,                0.40233,                0.83305,                 0.9037,                0.90458,                0.95932,                0.86013,                0.90326,                0.90418,                0.95723,                0.79592,                0.53585,                0.66785,                0.43603,                0.81297,              0.0012577,              0.0012577,              0.0012577
                    127,                0.58825,                0.76193,                 0.3977,                0.83004,                0.93496,                0.89305,                 0.9626,                0.86419,                0.93452,                0.89264,                0.96006,                0.79176,                0.55684,                0.66659,                0.44019,                0.81769,              0.0012544,              0.0012544,              0.0012544
                    128,                0.60066,                0.78331,                0.40375,                0.83442,                0.92213,                0.87982,                0.95649,                0.85859,                0.92169,                0.87941,                0.95449,                0.78427,                0.53691,                0.70949,                 0.4377,                0.81537,              0.0012511,              0.0012511,              0.0012511
                    129,                0.59802,                0.78322,                0.40385,                0.83373,                0.92347,                0.90056,                0.96291,                0.87284,                0.92257,                0.89795,                0.96036,                0.79649,                0.52487,                0.63423,                 0.4164,                0.81255,              0.0012478,              0.0012478,              0.0012478
                    130,                0.59299,                0.77596,                0.40249,                0.83358,                0.93255,                0.90195,                0.96422,                0.87995,                0.93173,                0.90408,                0.96169,                0.81248,                 0.5014,                0.64848,                0.40476,                 0.8129,              0.0012445,              0.0012445,              0.0012445
                    131,                0.60903,                0.79059,                0.40519,                0.83572,                 0.9288,                0.89734,                0.96205,                0.87976,                 0.9288,                0.89734,                0.95976,                0.81806,                0.48381,                0.63015,                0.41458,                0.80765,              0.0012412,              0.0012412,              0.0012412
                    132,                0.61967,                0.80512,                0.41033,                  0.837,                0.92575,                0.89434,                0.96035,                0.86719,                 0.9293,                0.89055,                0.95952,                0.80727,                0.52023,                0.64848,                0.40683,                0.80878,              0.0012379,              0.0012379,              0.0012379
                    133,                0.60024,                0.78301,                0.40139,                0.83264,                 0.9429,                0.88403,                0.95978,                0.86649,                0.94336,                0.88327,                0.95554,                0.80536,                0.53215,                0.66843,                0.41782,                0.81021,              0.0012346,              0.0012346,              0.0012346
                    134,                0.60243,                0.78063,                0.39988,                0.83628,                0.94165,                 0.8807,                0.96097,                 0.8647,                0.94077,                0.87989,                0.95872,                0.80463,                0.54984,                 0.6849,                0.43025,                0.81401,              0.0012313,              0.0012313,              0.0012313
                    135,                0.58466,                0.75598,                0.39264,                0.83211,                0.93011,                0.89299,                0.96107,                0.86795,                0.93362,                0.88937,                0.95864,                0.79868,                0.51698,                 0.6709,                0.42673,                0.80948,               0.001228,               0.001228,               0.001228
                    136,                0.59868,                0.77231,                0.39972,                0.83275,                 0.9348,                 0.8873,                0.96059,                0.86726,                0.93545,                0.88763,                0.95929,                0.80665,                0.54804,                0.68734,                0.41353,                0.81445,              0.0012247,              0.0012247,              0.0012247
                    137,                0.61159,                0.79092,                0.40531,                0.83263,                 0.9344,                0.88463,                0.96115,                0.86765,                0.93547,                0.88567,                0.95907,                0.81963,                0.53747,                0.64874,                0.41859,                0.81137,              0.0012214,              0.0012214,              0.0012214
                    138,                0.60867,                0.78195,                0.40327,                0.83545,                0.93614,                0.88713,                0.96302,                0.87618,                0.93419,                0.88527,                0.96038,                0.81267,                0.49243,                0.64886,                0.39813,                0.80616,              0.0012181,              0.0012181,              0.0012181
                    139,                0.60206,                0.76721,                0.40033,                0.83478,                0.93982,                0.88541,                0.96269,                0.86833,                0.93936,                0.88501,                0.96076,                0.78818,                0.52963,                0.66279,                0.40291,                0.81028,              0.0012148,              0.0012148,              0.0012148
                    140,                0.60217,                0.76608,                 0.3975,                0.83308,                0.93923,                0.88805,                0.96212,                0.86999,                0.93828,                0.88724,                0.96022,                0.78768,                0.52946,                0.65418,                0.41749,                0.80984,              0.0012115,              0.0012115,              0.0012115
                    141,                0.59965,                0.76893,                0.40044,                0.83457,                0.92478,                0.90643,                0.96248,                0.87483,                0.92522,                0.90684,                0.96234,                0.80177,                0.51293,                0.66722,                0.40321,                0.80966,              0.0012082,              0.0012082,              0.0012082
                    142,                0.59568,                0.77019,                0.39042,                0.83328,                0.91285,                0.91259,                0.96102,                0.86873,                0.91285,                0.91259,                0.96113,                0.81344,                0.54357,                0.65402,                0.41498,                0.81011,              0.0012049,              0.0012049,              0.0012049
                    143,                 0.5871,                 0.7581,                0.39238,                0.83246,                0.93105,                0.88761,                0.95787,                0.84817,                0.93105,                0.88761,                0.95693,                0.80781,                 0.6086,                0.68013,                0.43157,                0.81912,              0.0012016,              0.0012016,              0.0012016
                    144,                0.60944,                0.77903,                0.39834,                0.83543,                0.91644,                0.89876,                0.95972,                0.85798,                0.91832,                0.89739,                0.95881,                0.80965,                  0.579,                0.66284,                0.43674,                0.81636,              0.0011983,              0.0011983,              0.0011983
                    145,                0.59002,                0.75671,                0.39286,                0.83255,                0.92011,                0.90159,                0.96085,                0.87102,                0.92011,                0.90159,                0.95953,                0.81687,                0.53323,                0.64301,                 0.4168,                0.80893,               0.001195,               0.001195,               0.001195
                    146,                0.59718,                0.76519,                0.39672,                0.83332,                0.93094,                0.89907,                0.96276,                0.85466,                0.93006,                0.89826,                0.96009,                0.79179,                 0.5951,                0.74684,                 0.4197,                0.81876,              0.0011917,              0.0011917,              0.0011917
                    147,                0.58669,                 0.7636,                0.39565,                0.83323,                 0.9046,                0.88907,                0.95103,                0.84958,                 0.9046,                0.88907,                0.95041,                0.79521,                0.58469,                0.66703,                0.45438,                0.81875,              0.0011884,              0.0011884,              0.0011884
                    148,                0.58592,                0.75202,                0.39046,                0.83142,                0.92088,                0.89722,                0.96292,                 0.8734,                0.92045,                0.89681,                0.96111,                0.82435,                0.54163,                0.63321,                0.41876,                0.81241,              0.0011851,              0.0011851,              0.0011851
                    149,                0.59714,                0.76677,                0.39606,                 0.8339,                0.92836,                0.89614,                 0.9628,                0.87298,                0.92879,                0.89655,                0.96215,                0.82436,                0.53765,                0.63568,                0.41925,                0.81167,              0.0011818,              0.0011818,              0.0011818
                    150,                0.59111,                0.76084,                0.39303,                0.83105,                0.92411,                0.90441,                0.96337,                0.86937,                0.92453,                0.90481,                 0.9623,                0.81686,                0.54894,                0.65557,                0.42949,                0.81576,              0.0011785,              0.0011785,              0.0011785
                    151,                 0.5839,                0.75859,                 0.3937,                 0.8315,                0.93637,                0.88476,                0.96314,                0.86976,                 0.9367,                0.88476,                 0.9613,                0.81255,                0.54932,                0.66773,                0.43304,                0.81597,              0.0011752,              0.0011752,              0.0011752
                    152,                0.60221,                0.77604,                 0.3932,                0.83238,                0.93429,                0.90078,                 0.9629,                0.85092,                 0.9371,                0.89373,                0.95989,                0.78449,                0.60452,                 0.7447,                0.43573,                0.82357,              0.0011719,              0.0011719,              0.0011719
                    153,                0.59455,                0.77758,                 0.3899,                0.83118,                0.92934,                0.90569,                0.96307,                0.87221,                0.92982,                 0.9056,                0.96182,                0.81016,                0.53332,                0.65636,                0.40371,                 0.8138,              0.0011686,              0.0011686,              0.0011686
                    154,                0.58111,                0.74842,                0.38601,                0.82968,                 0.9279,                0.88832,                0.96113,                0.87126,                0.92692,                0.89066,                0.96097,                0.81251,                0.53358,                0.63894,                0.41388,                0.81369,              0.0011653,              0.0011653,              0.0011653
                    155,                0.59157,                0.76128,                0.39442,                0.83178,                0.92259,                0.90167,                0.96186,                0.87423,                0.92259,                0.90167,                0.96016,                0.81043,                 0.5197,                0.65347,                0.40874,                0.81173,               0.001162,               0.001162,               0.001162
                    156,                 0.5934,                 0.7583,                0.39114,                0.83212,                0.93263,                0.89716,                0.96225,                0.88369,                0.93306,                0.89757,                0.96049,                0.80808,                0.47456,                0.61847,                 0.3897,                0.80696,              0.0011587,              0.0011587,              0.0011587
                    157,                0.58635,                0.76452,                0.39116,                0.83087,                0.93394,                0.90092,                0.96105,                0.87003,                0.93378,                0.90199,                0.95924,                0.79494,                0.50301,                0.63238,                0.40277,                0.80962,              0.0011554,              0.0011554,              0.0011554
                    158,                0.58233,                0.75751,                0.39314,                0.82996,                0.94146,                0.88894,                0.96192,                0.87386,                0.94441,                0.88464,                 0.9598,                0.80138,                0.52593,                0.64832,                0.40358,                0.81249,              0.0011521,              0.0011521,              0.0011521
                    159,                0.59222,                0.76356,                0.40008,                0.82985,                0.94757,                0.88016,                0.96283,                0.87532,                0.94803,                0.88057,                0.96143,                0.80657,                0.50701,                0.65322,                0.39475,                0.81091,              0.0011488,              0.0011488,              0.0011488
                    160,                0.59402,                0.76778,                0.39864,                0.83094,                0.93001,                0.89253,                0.96197,                0.88409,                0.93039,                0.89105,                0.96114,                0.81464,                0.47866,                0.62826,                0.39318,                 0.8085,              0.0011455,              0.0011455,              0.0011455
                    161,                0.60723,                0.77917,                0.39818,                0.83465,                 0.9174,                0.90339,                0.96267,                0.88747,                 0.9211,                0.90234,                 0.9616,                0.82115,                0.47399,                0.63764,                 0.3938,                0.80805,              0.0011422,              0.0011422,              0.0011422
                    162,                0.60893,                0.76973,                0.39575,                0.83498,                0.93427,                0.88839,                 0.9621,                0.87291,                0.93388,                0.88572,                0.96125,                0.81392,                0.53641,                0.64091,                 0.4019,                0.81079,              0.0011389,              0.0011389,              0.0011389
                    163,                0.58542,                0.74628,                 0.3873,                0.83175,                0.94733,                0.88588,                0.96351,                0.86226,                0.94647,                0.88481,                0.96152,                0.79559,                0.55731,                0.68833,                0.41859,                0.81338,              0.0011356,              0.0011356,              0.0011356
                    164,                0.59814,                0.76326,                0.39557,                0.83296,                0.94202,                0.88839,                0.96242,                0.87357,                0.94297,                0.88727,                0.96148,                0.81528,                0.53826,                0.66439,                0.39726,                0.81166,              0.0011323,              0.0011323,              0.0011323
                    165,                0.60443,                0.79015,                0.39782,                0.83238,                0.93063,                0.89572,                0.96399,                 0.8777,                0.93021,                0.89531,                0.96328,                0.82723,                0.51381,                0.61876,                0.41228,                0.80827,               0.001129,               0.001129,               0.001129
                    166,                0.60302,                0.77659,                 0.3948,                0.83362,                 0.9333,                0.89683,                0.96511,                0.88223,                0.93064,                0.89969,                0.96382,                0.82683,                0.49973,                0.63169,                0.41502,                0.80972,              0.0011257,              0.0011257,              0.0011257
                    167,                0.59356,                0.75107,                0.38766,                0.83114,                0.94371,                0.86847,                0.96029,                 0.8598,                0.94207,                0.86869,                0.95802,                0.77962,                0.54604,                0.68212,                0.42036,                0.81614,              0.0011224,              0.0011224,              0.0011224
                    168,                0.59358,                0.75206,                 0.3902,                0.83139,                0.93805,                0.88916,                0.96071,                0.86326,                0.93797,                0.88908,                0.95978,                0.78686,                0.53255,                0.66164,                0.44229,                0.81252,              0.0011191,              0.0011191,              0.0011191
                    169,                0.59539,                0.77089,                0.39909,                0.83163,                 0.9269,                0.88652,                 0.9589,                0.87661,                0.92681,                0.88666,                0.95874,                0.81567,                0.50478,                0.65978,                0.40358,                0.81055,              0.0011158,              0.0011158,              0.0011158
                    170,                0.58615,                0.75629,                0.39227,                0.82908,                0.92984,                0.89684,                0.96238,                0.87031,                0.92979,                0.89643,                0.96055,                0.81099,                0.51233,                 0.6374,                0.40518,                0.80786,              0.0011125,              0.0011125,              0.0011125
                    171,                0.58926,                0.75972,                0.39183,                0.83139,                 0.9307,                0.89431,                0.96136,                0.87773,                0.93131,                0.89262,                0.95915,                0.81821,                0.48811,                0.63019,                0.42377,                0.80487,              0.0011092,              0.0011092,              0.0011092
                    172,                0.61005,                0.78287,                0.40171,                 0.8355,                0.93033,                  0.884,                0.95769,                 0.8648,                0.93167,                0.88522,                0.95764,                 0.7922,                0.53367,                0.66968,                0.41183,                 0.8114,              0.0011059,              0.0011059,              0.0011059
                    173,                0.61346,                0.78681,                0.39658,                0.83201,                0.92836,                0.89258,                0.95922,                0.85763,                0.92895,                0.89142,                0.95923,                0.78013,                0.56269,                0.66512,                0.43715,                0.81419,              0.0011026,              0.0011026,              0.0011026
                    174,                0.61749,                0.76716,                0.39825,                0.83298,                0.93341,                0.88918,                0.96125,                0.87435,                0.93691,                0.88937,                0.96045,                0.81085,                0.50838,                0.63291,                0.40403,                0.80913,              0.0010993,              0.0010993,              0.0010993
                    175,                0.59702,                0.75211,                0.38248,                0.83302,                0.93245,                0.88389,                0.95625,                0.85975,                0.93154,                0.88369,                0.95427,                0.78817,                0.54637,                0.65565,                0.41882,                0.81348,               0.001096,               0.001096,               0.001096
                    176,                0.61087,                 0.7759,                0.39328,                0.83252,                0.93927,                0.88487,                0.95832,                 0.8752,                0.94005,                0.88179,                 0.9573,                0.81322,                 0.4872,                0.62087,                 0.3954,                0.80672,              0.0010927,              0.0010927,              0.0010927
                    177,                0.58743,                0.74887,                0.38559,                0.82952,                0.94068,                0.88307,                0.95774,                0.87618,                0.94216,                0.88088,                0.95655,                0.80767,                0.48347,                 0.6283,                0.39117,                0.80872,              0.0010894,              0.0010894,              0.0010894
                    178,                0.59482,                0.76709,                0.38446,                0.83009,                0.92664,                0.89699,                0.95866,                0.86351,                0.92914,                0.89057,                0.95862,                0.79631,                0.55797,                0.68072,                0.39937,                0.81708,              0.0010861,              0.0010861,              0.0010861
                    179,                0.59268,                0.75257,                0.38562,                0.83135,                0.93652,                0.89353,                0.96078,                0.86419,                0.93591,                 0.8929,                0.96043,                0.80293,                0.55803,                0.67968,                0.40319,                0.81462,              0.0010828,              0.0010828,              0.0010828
                    180,                0.57509,                0.74133,                 0.3823,                0.82832,                0.93371,                  0.895,                0.96021,                0.87005,                0.93282,                0.89419,                0.95853,                0.79408,                0.53687,                0.67305,                 0.3999,                0.81283,              0.0010795,              0.0010795,              0.0010795
                    181,                0.57751,                0.73868,                0.38991,                0.82821,                0.92987,                0.90174,                0.96389,                0.88197,                0.92825,                0.90296,                 0.9625,                0.81174,                0.50309,                0.64829,                0.38195,                 0.8105,              0.0010762,              0.0010762,              0.0010762
                    182,                 0.5822,                  0.747,                0.39003,                 0.8306,                0.92509,                 0.8993,                0.96184,                0.86616,                0.92555,                0.89866,                0.96102,                0.81112,                0.54631,                0.67226,                0.39848,                0.81465,              0.0010729,              0.0010729,              0.0010729
                    183,                0.58761,                0.75904,                0.38227,                0.83108,                 0.9335,                 0.8847,                0.96166,                0.86893,                0.93397,                0.88511,                0.96219,                0.80845,                0.54801,                0.65759,                0.40031,                0.81605,              0.0010696,              0.0010696,              0.0010696
                    184,                0.59872,                0.76402,                0.38449,                0.83362,                0.92105,                0.89848,                0.95989,                0.88293,                0.92149,                0.89889,                0.95928,                0.81944,                0.47719,                0.63085,                0.38496,                0.80706,              0.0010663,              0.0010663,              0.0010663
                    185,                0.59336,                0.76148,                0.38899,                0.83054,                0.91616,                0.90675,                0.96124,                0.87296,                 0.9126,                0.90651,                0.96012,                0.79955,                0.51762,                0.65097,                0.39074,                0.81117,               0.001063,               0.001063,               0.001063
                    186,                0.57671,                0.73653,                 0.3821,                0.82902,                0.92225,                 0.8953,                0.95973,                0.87958,                0.92225,                 0.8953,                0.95824,                0.80416,                 0.4828,                0.62941,                0.38705,                0.80732,              0.0010597,              0.0010597,              0.0010597
                    187,                0.57561,                0.74309,                0.38009,                0.82767,                0.92929,                0.88748,                0.96031,                0.87366,                0.93196,                0.88622,                0.95932,                0.81573,                0.51768,                0.63102,                0.39287,                0.80708,              0.0010564,              0.0010564,              0.0010564
                    188,                0.59635,                0.75388,                0.38566,                 0.8325,                 0.9238,                0.88717,                0.95643,                0.86349,                0.92217,                0.88554,                0.95232,                0.79472,                0.54029,                0.69181,                0.41686,                0.81433,              0.0010531,              0.0010531,              0.0010531
