                  epoch,        train/giou_loss,         train/cls_loss,          train/l1_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),          val/giou_loss,           val/cls_loss,            val/l1_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    161,                0.17875,                 0.3308,                0.03298,                0.88324,                0.90121,                0.96454,                0.90652,                0.13711,                0.38588,                0.02569,              0.0011422,              0.0011422,              0.0011422
                    162,                0.17781,                0.34124,                0.03117,                0.89376,                 0.8894,                0.96373,                0.90038,                 0.1459,                0.40183,                0.02761,              0.0011389,              0.0011389,              0.0011389
                    163,                 0.1831,                0.33477,                 0.0328,                0.88117,                0.90852,                0.96538,                0.90356,                0.14113,                0.40403,                0.02702,              0.0011356,              0.0011356,              0.0011356
                    164,                0.18727,                0.33464,                0.03405,                0.89398,                0.89626,                 0.9644,                0.90464,                0.13775,                0.40877,                0.02567,              0.0011323,              0.0011323,              0.0011323
                    165,                0.18562,                0.34879,                0.03243,                0.88445,                0.90586,                0.96489,                0.89192,                0.15465,                 0.4004,                0.02793,               0.001129,               0.001129,               0.001129
                    166,                 0.1953,                0.34076,                 0.0345,                0.89784,                0.90002,                0.96721,                0.89387,                0.15491,                0.40651,                0.02831,              0.0011257,              0.0011257,              0.0011257
                    167,                0.18249,                0.33136,                0.03246,                0.89016,                 0.9011,                0.96544,                0.89485,                0.15471,                0.41682,                0.02696,              0.0011224,              0.0011224,              0.0011224
                    168,                 0.1903,                0.33797,                0.03429,                0.89861,                0.90045,                0.96328,                0.90767,                0.13488,                0.39127,                0.02496,              0.0011191,              0.0011191,              0.0011191
                    169,                0.18259,                0.33735,                0.03247,                0.89068,                0.90148,                0.96446,                0.90384,                 0.1443,                0.44418,                0.02737,              0.0011158,              0.0011158,              0.0011158
                    170,                0.18604,                0.33505,                0.03325,                0.89708,                0.89597,                0.96545,                0.90656,                0.13761,                0.40029,                0.02524,              0.0011125,              0.0011125,              0.0011125
                    171,                0.17525,                0.33189,                0.03078,                0.90271,                0.89291,                0.96257,                0.90194,                0.14228,                0.39158,                0.02637,              0.0011092,              0.0011092,              0.0011092
                    172,                 0.1817,                 0.3392,                0.03277,                0.89136,                0.90182,                0.96359,                0.88653,                0.16919,                0.43406,                0.03115,              0.0011059,              0.0011059,              0.0011059
                    173,                0.18394,                0.33648,                0.03325,                0.89855,                0.89287,                0.96206,                0.90314,                0.14203,                0.40452,                0.02845,              0.0011026,              0.0011026,              0.0011026
                    174,                0.18201,                0.33907,                0.03254,                0.90173,                0.88598,                0.96081,                0.89423,                0.15426,                0.40171,                0.02827,              0.0010993,              0.0010993,              0.0010993
                    175,                0.18476,                0.33793,                0.03467,                0.89977,                0.89891,                  0.965,                0.89956,                 0.1506,                0.40631,                0.02636,               0.001096,               0.001096,               0.001096
                    176,                0.18206,                0.33628,                0.03339,                0.90126,                0.89757,                0.96283,                0.89481,                0.14766,                0.41542,                 0.0278,              0.0010927,              0.0010927,              0.0010927
                    177,                0.17606,                0.33303,                0.03206,                0.91606,                0.87949,                0.96132,                0.90049,                 0.1422,                0.40125,                0.02758,              0.0010894,              0.0010894,              0.0010894
                    178,                0.18592,                0.33367,                0.03464,                0.91206,                   0.87,                0.96176,                0.89423,                0.15095,                0.40792,                0.02881,              0.0010861,              0.0010861,              0.0010861
                    179,                0.18329,                0.33763,                0.03449,                0.90266,                0.89122,                0.96103,                0.89447,                0.14828,                0.42644,                0.02977,              0.0010828,              0.0010828,              0.0010828
                    180,                0.18101,                0.33496,                0.03351,                0.89874,                0.89941,                 0.9624,                0.90069,                0.14721,                0.41446,                0.02842,              0.0010795,              0.0010795,              0.0010795
                    181,                0.18385,                0.33206,                0.03405,                0.90507,                0.88694,                0.96257,                0.89682,                0.14958,                0.41148,                0.02622,              0.0010762,              0.0010762,              0.0010762
                    182,                0.17859,                  0.332,                0.03243,                0.91891,                0.87775,                0.96346,                0.90222,                 0.1419,                0.41022,                0.02654,              0.0010729,              0.0010729,              0.0010729
                    183,                0.17762,                0.33161,                0.03253,                0.90476,                0.88755,                0.96391,                0.90178,                0.14376,                0.41317,                0.02563,              0.0010696,              0.0010696,              0.0010696
                    184,                 0.1752,                0.33241,                0.03226,                0.91144,                0.88956,                0.96414,                0.90414,                0.14419,                 0.4138,                0.02881,              0.0010663,              0.0010663,              0.0010663
                    185,                0.18494,                 0.3326,                0.03307,                0.91315,                0.88651,                0.96342,                0.90126,                0.14725,                0.40342,                0.02839,               0.001063,               0.001063,               0.001063
                    186,                0.17844,                0.33726,                0.03183,                0.91145,                 0.8904,                0.96436,                0.90238,                0.14609,                0.39757,                0.02847,              0.0010597,              0.0010597,              0.0010597
                    187,                0.17806,                0.32809,                0.03207,                0.90784,                0.88897,                0.96362,                0.90326,                0.14135,                 0.3946,                0.02926,              0.0010564,              0.0010564,              0.0010564
                    188,                0.17114,                0.32756,                 0.0306,                0.88803,                0.90477,                0.96527,                0.90556,                0.13854,                0.39262,                0.02535,              0.0010531,              0.0010531,              0.0010531
                    189,                0.17565,                0.33354,                0.03229,                0.90624,                0.89539,                0.96489,                0.90334,                0.14614,                0.41383,                0.02859,              0.0010498,              0.0010498,              0.0010498
                    190,                0.17648,                0.33248,                0.03228,                0.87959,                0.90635,                0.96478,                0.90746,                   0.14,                0.39281,                0.02778,              0.0010465,              0.0010465,              0.0010465
                    191,                0.17402,                0.33841,                0.03189,                0.89521,                0.89535,                0.96334,                0.90986,                0.13241,                0.39487,                0.02454,              0.0010432,              0.0010432,              0.0010432
                    192,                0.19281,                0.34695,                0.03624,                0.89681,                0.89313,                0.96265,                0.89994,                0.14507,                0.40805,                0.02696,              0.0010399,              0.0010399,              0.0010399
                    193,                 0.1724,                0.33732,                0.03139,                0.90703,                0.88626,                0.96282,                0.89702,                0.15329,                0.39792,                0.02879,              0.0010366,              0.0010366,              0.0010366
                    194,                0.18907,                0.34008,                 0.0331,                0.89762,                0.89172,                0.96014,                0.89976,                0.14148,                0.40164,                0.02592,              0.0010333,              0.0010333,              0.0010333
                    195,                  0.176,                0.34324,                0.03339,                0.91388,                0.88402,                0.96162,                0.89747,                0.15528,                0.40258,                0.03162,                0.00103,                0.00103,                0.00103
                    196,                0.18197,                 0.3318,                0.03388,                0.90817,                 0.8883,                0.96507,                0.89304,                0.15864,                0.39615,                0.02766,              0.0010267,              0.0010267,              0.0010267
                    197,                0.18103,                0.33891,                0.03288,                0.88737,                0.90711,                  0.964,                0.88238,                0.17319,                0.42768,                 0.0316,              0.0010234,              0.0010234,              0.0010234
                    198,                 0.2013,                 0.3443,                0.03741,                0.90196,                 0.8991,                0.96518,                0.90202,                0.14705,                0.41455,                0.02821,              0.0010201,              0.0010201,              0.0010201
                    199,                0.17941,                0.32978,                0.03404,                0.87771,                0.90641,                0.96424,                0.90581,                0.13984,                0.39475,                0.02621,              0.0010168,              0.0010168,              0.0010168
                    200,                0.17205,                0.32515,                0.03161,                0.90596,                 0.8892,                0.96487,                0.90584,                0.13657,                0.38039,                0.02614,              0.0010135,              0.0010135,              0.0010135
                    201,                 0.1779,                0.33419,                 0.0322,                0.90495,                0.87845,                0.95114,                0.88601,                0.18924,                0.38345,                0.04427,              0.0010102,              0.0010102,              0.0010102
                    202,                 0.1818,                0.34087,                0.03274,                0.91899,                0.87212,                0.95425,                  0.895,                0.16662,                0.42166,                 0.0393,              0.0010069,              0.0010069,              0.0010069
                    203,                0.18872,                0.34629,                0.03391,                 0.8839,                0.87173,                0.94489,                0.87542,                0.17173,                0.41182,                0.03629,              0.0010036,              0.0010036,              0.0010036
                    204,                0.17816,                0.32893,                0.03332,                0.89271,                0.89574,                0.96191,                 0.8907,                0.15798,                0.39452,                0.02834,              0.0010003,              0.0010003,              0.0010003
                    205,                0.18195,                0.33665,                0.03353,                  0.896,                0.89506,                 0.9632,                 0.8942,                0.15508,                0.41796,                0.02837,             0.00099697,             0.00099697,             0.00099697
                    206,                0.18028,                 0.3405,                0.03291,                0.90124,                0.89675,                0.96408,                0.90612,                 0.1383,                0.44108,                0.02528,             0.00099367,             0.00099367,             0.00099367
                    207,                0.18112,                0.33617,                0.03283,                0.87778,                0.90929,                0.96442,                0.89638,                0.15119,                0.39837,                0.02887,             0.00099036,             0.00099036,             0.00099036
                    208,                0.18296,                0.34415,                0.03507,                0.91572,                0.87607,                0.96412,                0.89711,                0.14383,                0.40201,                0.02714,             0.00098706,             0.00098706,             0.00098706
                    209,                0.19248,                0.35634,                0.03582,                0.90901,                0.89643,                0.96335,                0.89772,                0.15721,                0.42951,                0.03092,             0.00098376,             0.00098376,             0.00098376
                    210,                0.17799,                0.34311,                0.03335,                0.89845,                0.89207,                0.95826,                0.90207,                0.15517,                0.37673,                0.03324,             0.00098046,             0.00098046,             0.00098046
                    211,                0.17862,                0.34262,                0.03263,                0.89088,                  0.873,                0.94414,                0.87789,                0.17678,                0.43293,                0.04089,             0.00097716,             0.00097716,             0.00097716
                    212,                0.18869,                0.34585,                 0.0352,                0.88873,                0.90149,                0.96145,                0.90109,                 0.1556,                 0.4104,                0.03153,             0.00097386,             0.00097386,             0.00097386
                    213,                0.17806,                0.38009,                0.03218,                 0.8659,                0.90371,                0.96093,                0.90019,                0.14419,                0.39977,                0.02737,             0.00097056,             0.00097056,             0.00097056
                    214,                0.18554,                0.35964,                0.03411,                0.89353,                0.88596,                0.95461,                0.89287,                0.14426,                0.40264,                0.02849,             0.00096726,             0.00096726,             0.00096726
                    215,                0.19294,                0.35465,                0.03567,                0.90984,                0.87716,                0.96119,                0.89189,                0.15909,                0.40522,                0.02917,             0.00096396,             0.00096396,             0.00096396
                    216,                0.18553,                0.34258,                0.03398,                0.88687,                0.89784,                0.96205,                0.89866,                0.15047,                0.40643,                0.02768,             0.00096066,             0.00096066,             0.00096066
