                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    161,                0.39672,                0.31086,                0.85431,                0.94424,                0.89295,                0.96882,                0.92034,                0.38087,                0.34725,                0.84159,              0.0011422,              0.0011422,              0.0011422
                    162,                0.40218,                0.31903,                 0.8566,                0.92255,                0.91105,                0.96584,                0.91271,                0.37913,                0.35147,                0.84125,              0.0011389,              0.0011389,              0.0011389
                    163,                0.40007,                0.32079,                0.85706,                0.94235,                0.89303,                 0.9687,                0.91565,                0.38817,                0.34744,                0.84355,              0.0011356,              0.0011356,              0.0011356
                    164,                0.40458,                0.32894,                0.85675,                0.92524,                0.90027,                0.96643,                0.91798,                 0.3748,                0.34812,                0.84379,              0.0011323,              0.0011323,              0.0011323
                    165,                 0.4037,                0.32651,                0.86249,                0.92697,                0.90589,                0.96691,                0.92138,                0.37011,                0.35128,                0.84059,               0.001129,               0.001129,               0.001129
                    166,                0.40181,                0.32783,                0.85647,                0.92579,                 0.9035,                0.96375,                0.92028,                 0.3622,                0.36407,                0.83956,              0.0011257,              0.0011257,              0.0011257
                    167,                0.41038,                0.31968,                0.86221,                0.91953,                0.91809,                0.96407,                0.91777,                0.36559,                0.35221,                0.83943,              0.0011224,              0.0011224,              0.0011224
                    168,                 0.4046,                0.32562,                0.86399,                 0.9334,                0.89867,                0.96432,                0.91697,                0.38261,                0.35923,                0.84895,              0.0011191,              0.0011191,              0.0011191
                    169,                0.40049,                0.32087,                0.86035,                0.91653,                0.90502,                0.95895,                0.90248,                0.40479,                0.36429,                0.85478,              0.0011158,              0.0011158,              0.0011158
                    170,                0.40125,                0.31924,                0.86237,                0.93661,                 0.8918,                0.95711,                0.90689,                0.37668,                0.37109,                0.84164,              0.0011125,              0.0011125,              0.0011125
                    171,                0.39375,                 0.3153,                0.85875,                0.93001,                 0.9076,                0.96666,                0.91656,                0.36696,                0.35777,                0.83725,              0.0011092,              0.0011092,              0.0011092
                    172,                0.39818,                0.32123,                0.85941,                0.92045,                0.91266,                0.96789,                 0.9194,                 0.3786,                0.34721,                0.83888,              0.0011059,              0.0011059,              0.0011059
                    173,                0.41108,                0.32562,                0.86373,                0.93212,                0.89602,                0.96681,                0.92197,                0.37827,                0.35451,                0.83872,              0.0011026,              0.0011026,              0.0011026
                    174,                0.39212,                0.31276,                0.85478,                0.93233,                0.90111,                0.96449,                0.91758,                0.38417,                0.36114,                0.84221,              0.0010993,              0.0010993,              0.0010993
                    175,                0.39829,                0.31388,                0.85636,                0.92983,                0.90838,                0.96575,                0.91903,                0.38275,                0.34376,                0.84225,               0.001096,               0.001096,               0.001096
                    176,                 0.3898,                0.31211,                0.85081,                0.94013,                0.89592,                0.96313,                0.91611,                0.37348,                0.34599,                0.84205,              0.0010927,              0.0010927,              0.0010927
                    177,                0.39475,                 0.3189,                0.85603,                0.78965,                0.90623,                0.80321,                0.76556,                0.36893,                0.43071,                0.84512,              0.0010894,              0.0010894,              0.0010894
                    178,                0.40335,                0.31979,                0.85823,                0.82973,                0.90878,                0.85656,                0.81039,                 0.4016,                0.42023,                 0.8516,              0.0010861,              0.0010861,              0.0010861
                    179,                0.39904,                0.31893,                0.86027,                0.81411,                0.88027,                0.82153,                0.77538,                0.39832,                0.44918,                0.85206,              0.0010828,              0.0010828,              0.0010828
                    180,                0.41007,                0.31921,                0.86325,                0.64794,                0.84771,                0.64686,                0.61874,                0.38762,                0.88443,                0.85207,              0.0010795,              0.0010795,              0.0010795
                    181,                0.40505,                0.31627,                0.85965,                0.31902,                0.74509,                 0.3007,                0.28576,                0.40322,                    inf,                0.86363,              0.0010762,              0.0010762,              0.0010762
                    182,                0.39581,                0.30942,                0.85586,                0.78121,                0.79008,                0.78361,                0.75349,                0.38375,                0.59003,                0.84196,              0.0010729,              0.0010729,              0.0010729
                    183,                 0.4058,                0.31234,                0.85638,                0.90947,                0.87981,                0.93125,                0.88633,                0.37215,                0.38106,                0.83793,              0.0010696,              0.0010696,              0.0010696
                    184,                0.40746,                0.31539,                0.85639,                0.92384,                0.89442,                0.95869,                0.91174,                 0.3772,                0.36691,                0.83806,              0.0010663,              0.0010663,              0.0010663
                    185,                0.39906,                0.31314,                0.85516,                0.92249,                0.90932,                0.96486,                0.91665,                0.38602,                0.35136,                0.84267,               0.001063,               0.001063,               0.001063
                    186,                0.39735,                0.31216,                0.85169,                0.91846,                0.91787,                0.96664,                0.91375,                0.39167,                0.34931,                0.83913,              0.0010597,              0.0010597,              0.0010597
                    187,                0.40115,                0.31852,                0.85294,                0.95479,                0.88947,                0.96501,                0.90663,                0.41388,                0.34883,                0.84765,              0.0010564,              0.0010564,              0.0010564
                    188,                0.40109,                0.31137,                0.85183,                0.93776,                0.90037,                0.96144,                0.91406,                0.36569,                0.34948,                0.83377,              0.0010531,              0.0010531,              0.0010531
                    189,                0.40645,                0.31139,                0.85322,                0.92682,                0.90376,                0.96559,                0.92003,                0.35514,                0.34885,                0.83336,              0.0010498,              0.0010498,              0.0010498
                    190,                0.39364,                0.30547,                0.85078,                0.93354,                0.90097,                0.96329,                0.91639,                  0.373,                0.34375,                0.83582,              0.0010465,              0.0010465,              0.0010465
                    191,                0.39846,                0.31287,                0.85123,                0.94017,                0.88306,                0.96171,                0.91225,                0.36981,                0.35526,                 0.8301,              0.0010432,              0.0010432,              0.0010432
                    192,                0.39027,                0.31035,                0.84899,                0.92386,                0.90503,                0.96602,                0.91809,                0.36712,                0.34125,                0.83221,              0.0010399,              0.0010399,              0.0010399
                    193,                0.39612,                 0.3114,                0.85016,                0.93653,                0.89598,                0.96613,                0.92011,                0.35928,                  0.356,                0.83245,              0.0010366,              0.0010366,              0.0010366
                    194,                0.40329,                0.31798,                0.85104,                0.94016,                0.89749,                 0.9658,                0.92282,                 0.3518,                0.34516,                0.83578,              0.0010333,              0.0010333,              0.0010333
                    195,                0.41311,                0.32376,                0.85805,                0.94603,                0.89025,                0.96535,                0.90451,                 0.4288,                0.35454,                0.85016,                0.00103,                0.00103,                0.00103
                    196,                0.39196,                0.30231,                0.85431,                0.93281,                0.90655,                 0.9688,                0.91722,                0.38861,                0.34652,                0.84274,              0.0010267,              0.0010267,              0.0010267
                    197,                0.39436,                0.30842,                0.85403,                0.92408,                0.91455,                0.96727,                0.92433,                0.34602,                0.34079,                0.83175,              0.0010234,              0.0010234,              0.0010234
                    198,                0.39216,                0.30712,                0.85336,                0.94147,                0.89636,                0.96623,                0.92264,                 0.3629,                0.34251,                  0.837,              0.0010201,              0.0010201,              0.0010201
                    199,                0.37954,                0.29606,                0.84824,                0.94455,                0.88897,                0.96518,                0.91997,                0.35644,                0.34102,                0.83316,              0.0010168,              0.0010168,              0.0010168
                    200,                0.38981,                0.30504,                0.85351,                0.93263,                0.88478,                0.95145,                0.90437,                0.37252,                0.37517,                0.83845,              0.0010135,              0.0010135,              0.0010135
                    201,                0.40199,                0.30985,                0.85755,                0.94077,                0.90032,                0.96405,                 0.9147,                0.37602,                0.34478,                 0.8444,              0.0010102,              0.0010102,              0.0010102
                    202,                0.40371,                0.30905,                0.85819,                0.92656,                0.90408,                0.96323,                 0.9127,                0.38771,                0.34955,                0.84209,              0.0010069,              0.0010069,              0.0010069
                    203,                0.40176,                0.30597,                0.85517,                0.91962,                0.91158,                0.96765,                 0.9194,                0.37018,                0.33905,                0.83654,              0.0010036,              0.0010036,              0.0010036
                    204,                0.38774,                 0.3021,                0.84775,                0.93288,                0.90237,                0.96371,                0.90918,                0.40829,                0.35617,                0.83994,              0.0010003,              0.0010003,              0.0010003
                    205,                0.39343,                 0.3039,                0.85023,                0.91991,                0.90888,                0.96624,                0.91909,                0.36094,                0.34207,                0.83328,             0.00099697,             0.00099697,             0.00099697
                    206,                0.39815,                0.30584,                0.85189,                0.92991,                0.90803,                0.96683,                0.92122,                0.36718,                0.35594,                0.83258,             0.00099367,             0.00099367,             0.00099367
                    207,                0.38519,                0.30227,                0.84729,                0.92547,                 0.9111,                0.96743,                0.92354,                0.36557,                 0.3342,                0.83115,             0.00099036,             0.00099036,             0.00099036
                    208,                0.38974,                0.29922,                 0.8491,                0.94369,                0.89557,                0.96488,                0.91645,                0.37603,                0.34552,                0.83396,             0.00098706,             0.00098706,             0.00098706
                    209,                0.39624,                0.30407,                0.85579,                0.93151,                0.89306,                0.95932,                0.91204,                0.37309,                0.36438,                0.84288,             0.00098376,             0.00098376,             0.00098376
                    210,                0.38641,                0.29708,                0.84917,                0.90794,                0.92104,                0.96683,                0.92559,                0.35196,                0.34048,                0.82944,             0.00098046,             0.00098046,             0.00098046
                    211,                0.39359,                0.30543,                0.85153,                0.92642,                0.90158,                0.96423,                0.91415,                0.38884,                0.34326,                0.84362,             0.00097716,             0.00097716,             0.00097716
                    212,                0.39525,                0.30234,                0.84815,                0.93552,                0.89168,                 0.9644,                0.91707,                0.37617,                0.35487,                0.83705,             0.00097386,             0.00097386,             0.00097386
                    213,                0.38804,                0.29949,                0.84169,                0.93674,                 0.8945,                0.96695,                0.92243,                0.37442,                0.34484,                0.82981,             0.00097056,             0.00097056,             0.00097056
                    214,                0.39274,                0.30354,                0.84544,                0.92989,                0.89949,                0.96489,                0.90865,                0.41091,                0.36209,                0.83251,             0.00096726,             0.00096726,             0.00096726
                    215,                0.39727,                0.30453,                0.84789,                0.94006,                0.89961,                0.96672,                0.91455,                0.38718,                0.34692,                0.83262,             0.00096396,             0.00096396,             0.00096396
                    216,                 0.3887,                0.30102,                0.84752,                 0.9477,                0.89056,                0.96493,                 0.9122,                0.38704,                0.35014,                0.83986,             0.00096066,             0.00096066,             0.00096066
                    217,                 0.3887,                0.30461,                0.84466,                0.92344,                0.90766,                0.96055,                0.91451,                0.36058,                0.35513,                0.83857,             0.00095736,             0.00095736,             0.00095736
                    218,                0.38859,                0.30283,                0.84681,                0.94111,                0.89347,                0.96084,                0.91272,                 0.3696,                0.34746,                0.83612,             0.00095406,             0.00095406,             0.00095406
                    219,                0.41034,                0.31524,                 0.8492,                0.94013,                0.88997,                0.96438,                0.91145,                0.39958,                0.35272,                0.84234,             0.00095076,             0.00095076,             0.00095076
                    220,                 0.3942,                0.30638,                0.84723,                0.92727,                0.87973,                0.95031,                0.90739,                0.36847,                0.35834,                0.83599,             0.00094746,             0.00094746,             0.00094746
                    221,                0.39284,                0.30441,                0.85139,                0.89983,                0.86737,                0.92584,                0.88383,                0.36967,                0.40183,                0.83749,             0.00094416,             0.00094416,             0.00094416
                    222,                0.38457,                0.30363,                0.84602,                0.92822,                0.89585,                0.96185,                0.91312,                0.37882,                0.36671,                 0.8378,             0.00094085,             0.00094085,             0.00094085
                    223,                0.39125,                0.30306,                0.85086,                0.92995,                0.90398,                0.96122,                0.91266,                0.38282,                0.36062,                0.84178,             0.00093755,             0.00093755,             0.00093755
                    224,                0.37408,                0.28766,                0.84545,                0.94412,                0.89296,                0.96266,                0.91392,                0.39221,                0.34866,                0.84885,             0.00093425,             0.00093425,             0.00093425
                    225,                0.38445,                0.29387,                0.85096,                0.94329,                0.89567,                0.96423,                0.91713,                0.37465,                0.34678,                0.83997,             0.00093095,             0.00093095,             0.00093095
                    226,                0.39078,                0.30145,                0.85301,                0.93582,                0.89241,                0.96565,                0.91911,                0.35642,                0.34401,                0.82822,             0.00092765,             0.00092765,             0.00092765
                    227,                0.38689,                0.29877,                0.85187,                0.93774,                0.89581,                0.96368,                 0.9176,                0.35956,                0.34718,                0.83139,             0.00092435,             0.00092435,             0.00092435
                    228,                0.38698,                0.29387,                0.85198,                 0.9209,                 0.9023,                0.96262,                0.91133,                0.39544,                0.35707,                0.85038,             0.00092105,             0.00092105,             0.00092105
                    229,                0.38877,                0.29263,                0.85075,                0.93488,                0.88637,                  0.964,                0.91627,                0.39306,                0.34921,                  0.845,             0.00091775,             0.00091775,             0.00091775
                    230,                0.38323,                0.29047,                0.85388,                0.91618,                 0.9126,                 0.9657,                0.91775,                0.37719,                0.34145,                0.83811,             0.00091445,             0.00091445,             0.00091445
                    231,                0.38737,                0.29014,                 0.8503,                0.91916,                0.91258,                0.96137,                0.91523,                0.36281,                0.34403,                0.83364,             0.00091115,             0.00091115,             0.00091115
                    232,                0.38087,                0.29033,                0.84816,                0.92775,                 0.9035,                0.96528,                0.92077,                 0.3641,                0.34555,                0.83366,             0.00090785,             0.00090785,             0.00090785
                    233,                0.38044,                0.29086,                0.85041,                0.93511,                 0.9001,                0.96522,                0.91802,                 0.3898,                0.35656,                0.84232,             0.00090455,             0.00090455,             0.00090455
                    234,                0.39203,                0.30138,                0.85066,                0.92524,                0.90722,                0.96564,                0.92068,                0.36348,                0.35311,                0.83322,             0.00090125,             0.00090125,             0.00090125
                    235,                 0.3835,                0.29071,                0.85305,                0.92577,                0.90082,                0.96189,                0.91715,                0.35493,                0.35456,                0.82656,             0.00089795,             0.00089795,             0.00089795
                    236,                0.38278,                0.30147,                0.84532,                0.93367,                0.90076,                0.95296,                0.90604,                0.36871,                0.37786,                0.83607,             0.00089465,             0.00089465,             0.00089465
                    237,                0.38458,                0.29326,                0.84748,                0.93794,                0.89363,                0.96077,                0.90905,                0.38778,                0.36873,                0.84019,             0.00089134,             0.00089134,             0.00089134
                    238,                0.39676,                0.30017,                0.84688,                0.88172,                0.87162,                0.89983,                0.85821,                0.36419,                0.42948,                0.83477,             0.00088804,             0.00088804,             0.00088804
                    239,                0.38565,                0.29349,                0.84385,                0.91968,                0.87547,                 0.9309,                0.88818,                0.35562,                0.38725,                0.83034,             0.00088474,             0.00088474,             0.00088474
                    240,                 0.3868,                0.29599,                0.84587,                 0.9395,                0.88806,                 0.9599,                0.90915,                0.37162,                0.35943,                0.83438,             0.00088144,             0.00088144,             0.00088144
                    241,                0.38096,                0.28694,                 0.8474,                0.94364,                0.88594,                0.96325,                0.91705,                0.35291,                  0.357,                0.82996,             0.00087814,             0.00087814,             0.00087814
                    242,                0.38562,                0.29103,                0.84602,                0.94416,                 0.8982,                0.96499,                0.91642,                0.36292,                0.34505,                0.83124,             0.00087484,             0.00087484,             0.00087484
                    243,                0.39359,                0.30042,                 0.8448,                0.93812,                 0.8956,                0.95963,                0.90967,                0.36801,                0.35534,                0.83185,             0.00087154,             0.00087154,             0.00087154
                    244,                0.38302,                0.28841,                0.84412,                0.93189,                0.89603,                0.95575,                0.90799,                0.37066,                0.36591,                0.83565,             0.00086824,             0.00086824,             0.00086824
                    245,                0.38263,                0.28653,                0.84881,                0.89918,                0.92836,                0.96498,                0.91945,                0.35447,                0.36208,                0.83284,             0.00086494,             0.00086494,             0.00086494
                    246,                0.37964,                0.28787,                0.84527,                0.95091,                0.88039,                0.96499,                0.91659,                0.36155,                0.34742,                0.84078,             0.00086164,             0.00086164,             0.00086164
                    247,                0.38915,                0.29252,                0.84836,                0.94252,                0.88642,                0.96444,                0.91891,                0.34765,                0.34478,                0.83104,             0.00085834,             0.00085834,             0.00085834
                    248,                 0.3805,                0.28777,                0.84432,                0.91455,                0.91442,                0.96445,                0.91911,                0.35677,                0.35539,                0.83515,             0.00085504,             0.00085504,             0.00085504
                    249,                0.37792,                0.28013,                 0.8468,                0.93554,                0.89572,                0.96251,                0.91448,                0.37131,                0.34667,                0.83617,             0.00085174,             0.00085174,             0.00085174
                    250,                0.37557,                0.27717,                0.84423,                0.94021,                0.89233,                0.96589,                  0.921,                0.35086,                0.33914,                0.83167,             0.00084844,             0.00084844,             0.00084844
                    251,                0.38015,                0.27927,                0.84544,                0.90125,                0.92656,                0.96154,                0.91916,                0.35091,                0.35041,                0.83055,             0.00084514,             0.00084514,             0.00084514
                    252,                0.36965,                0.27361,                0.84544,                0.90629,                 0.9197,                0.95949,                 0.9117,                0.37527,                0.36092,                0.83631,             0.00084184,             0.00084184,             0.00084184
                    253,                0.38829,                0.29096,                0.84485,                0.94547,                0.88006,                0.96443,                0.91306,                0.38742,                0.35037,                0.83252,             0.00083853,             0.00083853,             0.00083853
                    254,                 0.3714,                0.27505,                0.84023,                0.91692,                0.90955,                0.95345,                0.90277,                0.37669,                0.36912,                0.83478,             0.00083523,             0.00083523,             0.00083523
                    255,                0.39426,                0.28879,                0.84859,                0.92375,                0.90356,                0.96094,                0.91872,                0.33831,                0.34555,                0.82529,             0.00083193,             0.00083193,             0.00083193
                    256,                 0.3898,                0.28482,                0.84312,                0.93488,                0.89616,                0.96105,                0.91678,                0.35059,                 0.3442,                 0.8285,             0.00082863,             0.00082863,             0.00082863
                    257,                0.38656,                0.28759,                0.84325,                0.94213,                0.89191,                0.95645,                 0.9104,                0.37366,                 0.3564,                0.83487,             0.00082533,             0.00082533,             0.00082533
                    258,                0.39525,                0.28819,                0.84828,                0.92765,                0.90197,                0.95995,                0.91259,                0.37309,                0.35171,                0.83656,             0.00082203,             0.00082203,             0.00082203
                    259,                0.37988,                0.28194,                0.84441,                0.92243,                0.90805,                   0.96,                0.91447,                 0.3552,                0.34917,                 0.8321,             0.00081873,             0.00081873,             0.00081873
                    260,                0.38894,                0.28711,                0.84802,                0.93988,                0.89375,                0.95703,                0.91132,                0.35102,                0.35656,                0.83133,             0.00081543,             0.00081543,             0.00081543
                    261,                0.39094,                0.29232,                0.84922,                0.93201,                0.89322,                0.95938,                0.90624,                0.39527,                0.35766,                0.84181,             0.00081213,             0.00081213,             0.00081213
                    262,                0.38516,                0.28497,                0.84322,                0.92227,                0.90124,                0.96436,                0.92181,                0.34619,                0.34475,                 0.8304,             0.00080883,             0.00080883,             0.00080883
                    263,                0.38259,                0.27777,                0.84508,                0.92449,                0.89897,                0.96478,                0.92351,                0.34288,                0.34961,                0.82986,             0.00080553,             0.00080553,             0.00080553
                    264,                0.41198,                0.29628,                0.85546,                0.92963,                0.89273,                0.96123,                0.90607,                 0.3976,                0.36727,                0.84322,             0.00080223,             0.00080223,             0.00080223
                    265,                0.38554,                0.28859,                0.84539,                0.92644,                0.90276,                0.96237,                0.91854,                0.34854,                0.34923,                0.83072,             0.00079893,             0.00079893,             0.00079893
                    266,                0.38102,                0.28802,                0.84435,                0.93781,                0.89414,                0.96313,                 0.9159,                0.35208,                0.34895,                0.83127,             0.00079563,             0.00079563,             0.00079563
                    267,                0.38396,                0.28353,                0.84412,                0.91464,                0.91935,                  0.965,                 0.9163,                0.37334,                0.35661,                0.83764,             0.00079233,             0.00079233,             0.00079233
                    268,                 0.3786,                0.27766,                0.84199,                0.91926,                0.90688,                0.96592,                0.92089,                0.35279,                0.34792,                 0.8333,             0.00078902,             0.00078902,             0.00078902
                    269,                0.37462,                0.27285,                0.84118,                0.91476,                0.90594,                0.96103,                0.91216,                0.37768,                0.35262,                0.83897,             0.00078572,             0.00078572,             0.00078572
                    270,                0.37856,                0.27638,                0.84319,                0.92099,                0.90091,                0.96401,                0.91538,                0.36886,                0.35072,                0.83922,             0.00078242,             0.00078242,             0.00078242
                    271,                0.38733,                0.27849,                 0.8435,                0.92527,                0.90182,                0.96305,                 0.9136,                0.37657,                0.35484,                0.83517,             0.00077912,             0.00077912,             0.00077912
                    272,                 0.3806,                0.27482,                0.84152,                 0.9111,                0.91927,                0.96009,                0.91613,                0.35636,                0.35256,                0.83213,             0.00077582,             0.00077582,             0.00077582
                    273,                0.37409,                0.26819,                0.84236,                 0.9109,                0.91372,                0.95905,                0.91787,                0.34478,                0.34923,                0.82935,             0.00077252,             0.00077252,             0.00077252
                    274,                0.37521,                0.27087,                0.84023,                 0.9343,                0.89658,                0.95726,                0.91466,                0.35231,                 0.3504,                  0.833,             0.00076922,             0.00076922,             0.00076922
                    275,                0.38241,                0.27663,                0.84403,                0.93683,                0.89151,                0.96042,                0.91103,                0.36973,                0.35719,                  0.837,             0.00076592,             0.00076592,             0.00076592
                    276,                0.37573,                0.27271,                0.84405,                0.94921,                0.87778,                0.96247,                0.91849,                0.35658,                 0.3428,                0.83212,             0.00076262,             0.00076262,             0.00076262
                    277,                0.37569,                0.27701,                0.84389,                0.92209,                0.90047,                0.96049,                0.91415,                0.36007,                 0.3639,                0.84314,             0.00075932,             0.00075932,             0.00075932
                    278,                 0.3808,                0.27376,                0.84534,                0.92447,                0.90595,                0.96022,                0.92075,                0.33689,                 0.3606,                0.83675,             0.00075602,             0.00075602,             0.00075602
                    279,                0.37633,                0.27386,                0.84645,                0.92524,                0.90036,                0.96427,                0.92484,                0.34946,                 0.3515,                0.83838,             0.00075272,             0.00075272,             0.00075272
                    280,                0.37571,                0.27613,                0.84384,                0.92508,                 0.9024,                0.96435,                0.92438,                0.35694,                0.35651,                0.83626,             0.00074942,             0.00074942,             0.00074942
                    281,                0.38246,                0.27792,                0.84356,                0.92956,                0.89262,                0.96161,                  0.918,                0.34885,                0.35562,                0.83427,             0.00074612,             0.00074612,             0.00074612
                    282,                0.38514,                0.27744,                0.84821,                0.92553,                0.88961,                0.94971,                0.89344,                0.39916,                0.39549,                0.84885,             0.00074282,             0.00074282,             0.00074282
                    283,                0.38215,                0.27494,                 0.8452,                0.95588,                0.88256,                0.95731,                0.91501,                0.33446,                0.36477,                0.83121,             0.00073951,             0.00073951,             0.00073951
                    284,                0.37811,                0.26878,                0.84709,                0.92445,                0.91074,                0.95483,                0.90623,                0.37413,                0.36369,                0.83927,             0.00073621,             0.00073621,             0.00073621
                    285,                0.38389,                0.27061,                0.84368,                0.92043,                0.89997,                0.95837,                0.91099,                0.37126,                0.35634,                0.84132,             0.00073291,             0.00073291,             0.00073291
                    286,                0.37007,                0.26531,                0.84112,                0.92484,                0.90196,                0.95695,                0.91719,                0.33698,                0.34875,                0.82979,             0.00072961,             0.00072961,             0.00072961
                    287,                0.37585,                0.26957,                0.84206,                0.93549,                0.89204,                0.96019,                0.92151,                0.33258,                0.35137,                0.82576,             0.00072631,             0.00072631,             0.00072631
                    288,                0.38006,                0.27354,                0.84093,                0.91373,                 0.9126,                0.96352,                0.91563,                0.37628,                0.35657,                0.83574,             0.00072301,             0.00072301,             0.00072301
                    289,                 0.3786,                0.26465,                0.84218,                0.92324,                0.90974,                0.96135,                0.91748,                0.34814,                0.35623,                 0.8305,             0.00071971,             0.00071971,             0.00071971
                    290,                0.37428,                0.27242,                0.83717,                0.90969,                0.91837,                0.95628,                0.91099,                0.35281,                0.36472,                0.82749,             0.00071641,             0.00071641,             0.00071641
                    291,                0.36967,                0.26973,                0.83708,                0.93015,                0.89397,                0.96112,                0.91124,                0.38338,                0.36156,                0.83287,             0.00071311,             0.00071311,             0.00071311
                    292,                0.37777,                0.26705,                0.83916,                0.91088,                0.91419,                0.96402,                 0.9209,                0.36342,                0.36287,                0.82748,             0.00070981,             0.00070981,             0.00070981
                    293,                0.38081,                0.27746,                0.83796,                0.90535,                0.91458,                 0.9617,                0.91843,                0.35343,                 0.3737,                0.82719,             0.00070651,             0.00070651,             0.00070651
                    294,                0.38834,                0.27539,                0.84215,                0.91823,                 0.9073,                0.95801,                0.91849,                 0.3474,                0.36284,                0.82444,             0.00070321,             0.00070321,             0.00070321
                    295,                0.40008,                0.27827,                0.84493,                0.93803,                 0.8831,                0.95903,                0.91153,                 0.3844,                0.36689,                0.83484,             0.00069991,             0.00069991,             0.00069991
                    296,                0.37313,                0.26482,                0.84028,                0.93991,                0.88445,                0.96124,                0.92003,                0.34162,                0.35015,                0.82663,             0.00069661,             0.00069661,             0.00069661
                    297,                0.37298,                0.26653,                0.83885,                0.91417,                0.91646,                0.96235,                0.92017,                0.35384,                0.35566,                0.82836,             0.00069331,             0.00069331,             0.00069331
                    298,                0.37883,                0.26694,                0.83817,                0.92046,                0.90539,                0.96322,                0.92264,                0.34336,                0.36563,                0.82356,                0.00069,                0.00069,                0.00069
                    299,                 0.3724,                  0.266,                0.83688,                0.90648,                0.91687,                0.96332,                0.92422,                0.34281,                0.37046,                0.82667,              0.0006867,              0.0006867,              0.0006867
                    300,                0.36497,                0.26155,                0.83506,                0.94518,                0.88107,                0.96257,                 0.9221,                0.34709,                0.35796,                0.83263,              0.0006834,              0.0006834,              0.0006834
                    301,                0.36978,                0.25993,                0.83665,                0.93541,                0.89014,                0.96277,                0.91765,                0.36482,                0.35952,                0.83669,              0.0006801,              0.0006801,              0.0006801
                    302,                0.36981,                0.26343,                0.83903,                0.91402,                0.90843,                0.96201,                0.92285,                0.33127,                0.35072,                0.82973,              0.0006768,              0.0006768,              0.0006768
                    303,                0.37801,                0.26277,                0.83792,                0.90997,                0.91579,                0.96019,                0.91456,                0.36213,                0.36966,                0.83806,              0.0006735,              0.0006735,              0.0006735
                    304,                0.37836,                0.26502,                0.83955,                0.92364,                0.89699,                0.95621,                0.91516,                0.35202,                0.36488,                0.83743,              0.0006702,              0.0006702,              0.0006702
                    305,                0.37519,                0.26069,                0.83969,                0.92821,                0.89824,                0.95396,                0.90861,                0.35889,                0.36561,                0.84113,              0.0006669,              0.0006669,              0.0006669
                    306,                 0.3859,                0.26549,                0.83836,                0.90684,                0.91674,                0.95446,                 0.9067,                0.37522,                0.35979,                 0.8399,              0.0006636,              0.0006636,              0.0006636
                    307,                0.37636,                0.26095,                0.84074,                 0.9182,                0.90057,                0.95729,                0.91972,                0.32821,                0.35507,                0.83008,              0.0006603,              0.0006603,              0.0006603
                    308,                0.37842,                0.26037,                0.84236,                0.91631,                0.90858,                0.96189,                0.91931,                0.35271,                0.35498,                0.83238,               0.000657,               0.000657,               0.000657
                    309,                0.37007,                0.25451,                0.83943,                0.90083,                0.92284,                0.95953,                0.90837,                0.38541,                0.36099,                0.84005,              0.0006537,              0.0006537,              0.0006537
                    310,                0.37188,                0.25547,                0.84137,                0.91555,                0.91119,                0.95504,                 0.9146,                0.34022,                0.36317,                 0.8321,              0.0006504,              0.0006504,              0.0006504
