                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    112,                0.56761,                0.71178,                0.37572,                0.82742,                0.93768,                0.90185,                0.96435,                0.87307,                0.93682,                0.90104,                0.96217,                 0.7971,                0.53442,                0.61314,                0.39706,                0.81356,              0.0013039,              0.0013039,              0.0013039
                    113,                 0.5697,                0.69839,                0.36663,                0.82873,                0.93166,                0.90489,                0.96745,                 0.8991,                0.93082,                0.90408,                0.96544,                0.83718,                0.44052,                0.57609,                0.36843,                0.80191,              0.0013006,              0.0013006,              0.0013006
                    114,                0.56748,                0.69989,                0.36948,                0.82767,                 0.9125,                0.92089,                0.96946,                0.89896,                0.91173,                0.91871,                0.96745,                0.82982,                0.45617,                0.57524,                0.36729,                 0.8032,              0.0012973,              0.0012973,              0.0012973
                    115,                 0.5687,                0.71697,                 0.3673,                0.82757,                0.91322,                0.87381,                0.96063,                0.88618,                 0.9137,                0.87485,                  0.959,                0.80837,                 0.4805,                0.58665,                0.39235,                0.80654,               0.001294,               0.001294,               0.001294
                    116,                0.57667,                0.74641,                0.37014,                 0.8308,                0.93869,                0.89631,                0.96723,                0.88771,                 0.9378,                 0.8955,                0.96478,                0.80272,                0.51124,                0.60958,                0.37423,                0.81096,              0.0012907,              0.0012907,              0.0012907
                    117,                 0.5707,                0.71573,                0.36623,                0.82786,                0.93402,                0.90828,                0.96913,                0.90221,                0.93318,                0.90747,                0.96781,                0.84348,                0.45496,                0.55342,                0.35919,                  0.802,              0.0012874,              0.0012874,              0.0012874
                    118,                0.55876,                0.69602,                0.36664,                0.82761,                0.92978,                0.90965,                0.96781,                0.89631,                0.92893,                0.90883,                0.96611,                0.83307,                0.47786,                0.56984,                0.37181,                0.80445,              0.0012841,              0.0012841,              0.0012841
                    119,                0.55796,                0.68963,                0.36137,                0.82865,                0.94157,                0.89306,                0.96565,                0.88731,                0.94114,                0.89266,                0.96433,                0.80652,                 0.4787,                0.57761,                0.38405,                0.80558,              0.0012808,              0.0012808,              0.0012808
                    120,                0.55757,                0.69827,                0.36238,                0.82716,                0.93008,                0.90459,                0.96508,                0.89779,                0.93106,                0.90408,                0.96484,                0.82049,                0.45043,                0.55881,                0.36644,                0.80162,              0.0012775,              0.0012775,              0.0012775
                    121,                0.55846,                 0.6989,                0.36194,                0.82606,                0.93785,                0.90493,                0.96832,                0.89775,                0.93743,                0.90453,                0.96668,                0.83071,                0.47114,                0.57387,                0.37519,                0.80579,              0.0012742,              0.0012742,              0.0012742
                    122,                0.55477,                0.71182,                0.36415,                0.82551,                0.94075,                0.89308,                0.96819,                0.87748,                0.93989,                0.89227,                0.96664,                0.80174,                0.55097,                0.64215,                0.39748,                0.81659,              0.0012709,              0.0012709,              0.0012709
                    123,                0.57306,                0.72367,                0.36817,                0.82768,                0.93782,                0.90083,                0.96746,                0.89218,                0.93694,                0.90001,                0.96643,                0.83087,                0.46797,                0.58751,                0.36538,                 0.8088,              0.0012676,              0.0012676,              0.0012676
                    124,                0.58212,                0.73556,                0.36817,                0.82969,                0.93874,                0.89218,                0.96602,                0.87895,                0.93836,                0.89068,                0.96468,                0.80303,                0.52309,                0.63037,                 0.3875,                0.81324,              0.0012643,              0.0012643,              0.0012643
                    125,                0.57921,                0.70596,                0.36502,                0.82836,                0.93029,                0.89946,                0.96767,                0.88521,                0.92943,                0.89864,                0.96537,                0.82184,                0.50166,                0.57881,                0.38225,                0.81061,               0.001261,               0.001261,               0.001261
                    126,                0.56267,                0.69965,                0.36446,                0.82749,                0.94429,                0.89283,                0.96858,                0.89611,                0.94429,                0.89283,                0.96688,                0.81842,                0.46442,                0.57154,                0.37521,                0.80382,              0.0012577,              0.0012577,              0.0012577
                    127,                0.56448,                 0.7126,                0.36719,                0.82675,                0.93772,                 0.8923,                0.96893,                0.89439,                0.93612,                0.88948,                0.96638,                 0.8162,                0.45923,                0.57208,                 0.3599,                0.80341,              0.0012544,              0.0012544,              0.0012544
                    128,                0.56867,                0.70256,                0.36227,                0.82907,                0.94556,                0.89481,                0.96916,                0.89166,                0.94512,                 0.8944,                0.96799,                0.82636,                0.49103,                0.55937,                0.37573,                0.80513,              0.0012511,              0.0012511,              0.0012511
                    129,                0.57201,                 0.7015,                0.36536,                0.82648,                 0.9327,                0.90014,                0.96848,                0.88007,                0.93361,                0.90055,                0.96809,                 0.8053,                 0.5331,                0.61161,                 0.3744,                0.80997,              0.0012478,              0.0012478,              0.0012478
                    130,                0.56195,                0.70425,                0.36354,                0.82732,                0.94062,                0.89231,                0.96545,                0.89504,                0.94062,                0.89231,                0.96486,                0.82855,                0.46206,                 0.5893,                 0.3738,                0.80162,              0.0012445,              0.0012445,              0.0012445
                    131,                0.55742,                0.70082,                0.36317,                0.82487,                0.93738,                0.84517,                0.95635,                0.89097,                0.93738,                0.84517,                0.95543,                0.82695,                0.44049,                0.54585,                 0.4026,                0.79889,              0.0012412,              0.0012412,              0.0012412
                    132,                0.56802,                0.70056,                0.36015,                0.82721,                0.93999,                0.89378,                0.96613,                0.87727,                0.93849,                0.89411,                 0.9645,                0.79966,                0.53146,                0.59822,                0.39699,                0.81099,              0.0012379,              0.0012379,              0.0012379
                    133,                0.58637,                0.73006,                0.36623,                0.83025,                0.93283,                 0.8962,                0.96633,                0.88167,                0.93205,                0.89458,                0.96476,                0.83716,                0.51754,                0.59844,                0.38949,                0.81058,              0.0012346,              0.0012346,              0.0012346
                    134,                0.58273,                0.72912,                 0.3664,                0.83097,                0.92513,                0.90182,                0.96045,                0.88632,                0.92432,                0.90101,                0.95926,                0.81795,                0.46829,                0.58251,                0.41172,                0.80285,              0.0012313,              0.0012313,              0.0012313
                    135,                0.55801,                0.70186,                0.35709,                0.82567,                0.92266,                0.90141,                0.96455,                0.88974,                0.92412,                0.89972,                0.96339,                0.81168,                0.46913,                0.57705,                0.37912,                0.80446,               0.001228,               0.001228,               0.001228
                    136,                0.57765,                0.72674,                0.36946,                 0.8286,                0.93082,                0.90086,                0.96809,                0.89812,                 0.9304,                0.90046,                0.96712,                0.83098,                0.44703,                0.57896,                0.39009,                0.80261,              0.0012247,              0.0012247,              0.0012247
                    137,                0.56012,                0.70121,                0.36812,                0.82433,                0.92526,                0.91104,                0.96826,                0.89502,                0.92485,                0.91064,                0.96646,                0.81388,                0.46101,                0.58302,                0.36659,                0.80309,              0.0012214,              0.0012214,              0.0012214
                    138,                0.55455,                0.68293,                 0.3591,                0.82515,                0.92507,                0.89982,                0.96629,                0.89594,                0.92506,                0.89967,                0.96513,                0.83256,                0.45627,                0.56896,                0.37061,                0.80144,              0.0012181,              0.0012181,              0.0012181
                    139,                0.55334,                0.69111,                0.35765,                 0.8239,                0.91249,                0.91254,                0.96795,                0.89172,                0.91284,                0.90909,                0.96512,                0.81532,                0.48302,                0.58086,                0.37056,                0.80545,              0.0012148,              0.0012148,              0.0012148
                    140,                0.56163,                0.70939,                0.36068,                0.82531,                0.92483,                0.91094,                0.96758,                0.89745,                0.92477,                0.91121,                0.96716,                0.80106,                 0.4473,                0.58891,                 0.3764,                0.80268,              0.0012115,              0.0012115,              0.0012115
                    141,                0.55503,                 0.6906,                0.35774,                0.82673,                0.93619,                0.89173,                 0.9653,                  0.872,                0.93529,                0.89092,                0.96416,                0.80366,                0.52462,                0.63618,                 0.3902,                0.81079,              0.0012082,              0.0012082,              0.0012082
                    142,                0.56099,                0.70139,                 0.3593,                0.82566,                0.91854,                0.89671,                0.96297,                0.88224,                0.91652,                0.89889,                0.96163,                0.81314,                0.52297,                0.63339,                0.38425,                0.81116,              0.0012049,              0.0012049,              0.0012049
                    143,                0.55443,                0.69943,                0.35235,                0.82841,                 0.9144,                0.86689,                0.95288,                0.88601,                0.90542,                0.87368,                0.95247,                0.81523,                 0.4441,                0.57145,                0.41858,                0.79998,              0.0012016,              0.0012016,              0.0012016
                    144,                0.55926,                0.70644,                0.35772,                 0.8251,                0.89819,                0.90378,                0.95179,                0.88507,                0.89535,                0.90406,                 0.9504,                 0.8096,                0.44041,                0.57815,                0.40433,                0.80102,              0.0011983,              0.0011983,              0.0011983
                    145,                0.55701,                0.70111,                0.35798,                0.82596,                0.92199,                0.90822,                0.96893,                 0.8853,                0.91989,                0.90587,                0.96568,                0.80362,                0.52214,                0.59857,                0.37996,                0.81063,               0.001195,               0.001195,               0.001195
                    146,                0.56891,                0.71756,                0.36105,                0.82697,                0.92934,                0.90393,                0.96722,                0.88829,                0.92892,                0.90353,                 0.9658,                0.82282,                0.52052,                0.61796,                0.40336,                0.81069,              0.0011917,              0.0011917,              0.0011917
                    147,                0.58416,                0.71776,                0.37597,                0.82861,                0.92612,                0.90774,                0.96779,                0.88825,                0.92855,                0.90571,                0.96507,                0.81018,                0.50568,                0.61064,                0.37937,                0.81106,              0.0011884,              0.0011884,              0.0011884
                    148,                0.55728,                0.69503,                0.36178,                0.82593,                0.92941,                0.90423,                0.96786,                0.89442,                0.92857,                0.90342,                0.96531,                0.82468,                0.46962,                0.58189,                0.38548,                0.80724,              0.0011851,              0.0011851,              0.0011851
                    149,                0.54926,                0.69427,                0.35494,                0.82177,                0.93459,                0.89852,                 0.9652,                0.89589,                0.93154,                0.90092,                0.96247,                0.82833,                0.45857,                 0.5931,                0.37943,                0.80589,              0.0011818,              0.0011818,              0.0011818
                    150,                 0.5473,                0.69503,                0.35333,                0.82374,                0.93008,                0.89791,                0.96266,                0.89615,                0.93115,                0.89895,                 0.9616,                 0.8217,                0.44532,                0.58543,                  0.372,                0.80002,              0.0011785,              0.0011785,              0.0011785
                    151,                0.56767,                0.71413,                0.36242,                0.82528,                0.92666,                0.89352,                0.96303,                0.89097,                0.92622,                0.89312,                0.96133,                0.82573,                0.47641,                0.58321,                0.37518,                0.80459,              0.0011752,              0.0011752,              0.0011752
                    152,                0.54421,                0.69136,                0.34913,                 0.8241,                0.92138,                0.91145,                0.96709,                0.88471,                0.92097,                0.91105,                 0.9644,                0.81836,                0.50994,                0.60222,                0.38181,                0.81069,              0.0011719,              0.0011719,              0.0011719
                    153,                0.55554,                  0.698,                0.35399,                0.82476,                0.93003,                0.89678,                0.96705,                0.89637,                0.93071,                0.89689,                0.96486,                0.82725,                0.46183,                0.59518,                0.37413,                0.80162,              0.0011686,              0.0011686,              0.0011686
                    154,                0.55227,                0.69803,                0.35457,                0.82345,                  0.927,                0.90692,                0.96613,                0.89439,                0.92797,                0.90695,                0.96505,                 0.8327,                0.47511,                0.58842,                0.36342,                0.80387,              0.0011653,              0.0011653,              0.0011653
                    155,                0.55484,                0.69688,                0.35078,                0.82452,                0.91669,                0.91619,                0.96733,                0.88733,                0.91755,                0.91381,                0.96597,                0.81832,                0.50486,                0.62149,                0.36526,                0.80658,               0.001162,               0.001162,               0.001162
                    156,                0.55592,                0.70195,                0.35623,                0.82456,                0.92117,                 0.9144,                0.96774,                 0.8997,                0.93475,                0.90118,                0.96493,                  0.825,                0.44614,                0.58614,                0.35562,                0.80281,              0.0011587,              0.0011587,              0.0011587
                    157,                0.54667,                0.69763,                0.35169,                0.82315,                0.91908,                0.91278,                0.96776,                 0.8913,                0.93424,                0.89351,                0.96489,                0.81809,                0.47996,                0.58324,                0.37052,                 0.8049,              0.0011554,              0.0011554,              0.0011554
                    158,                0.56194,                0.70513,                 0.3537,                 0.8256,                0.92673,                 0.9011,                 0.9661,                0.88504,                0.92693,                0.90029,                0.96418,                0.80542,                0.50277,                0.61627,                0.38435,                 0.8082,              0.0011521,              0.0011521,              0.0011521
                    159,                0.56912,                0.71408,                0.35076,                0.82719,                0.92592,                0.90033,                0.96794,                0.89999,                0.92409,                0.89919,                 0.9647,                0.84373,                0.44756,                0.58048,                0.36665,                0.80192,              0.0011488,              0.0011488,              0.0011488
                    160,                0.57274,                0.71608,                0.36057,                0.82718,                0.93947,                0.89482,                0.96828,                 0.8936,                0.93182,                0.89892,                0.96561,                0.81266,                0.47318,                0.60113,                0.37279,                0.80551,              0.0011455,              0.0011455,              0.0011455
                    161,                0.58474,                0.71998,                0.35621,                0.82873,                 0.9337,                0.90086,                0.96937,                0.89647,                 0.9337,                0.90086,                0.96831,                0.83728,                0.47443,                0.56594,                0.38364,                0.80405,              0.0011422,              0.0011422,              0.0011422
                    162,                0.57541,                0.70812,                 0.3564,                0.82811,                0.93297,                0.90404,                0.96702,                0.90628,                0.92767,                0.90602,                0.96513,                0.83748,                0.41328,                0.58063,                0.35099,                0.79807,              0.0011389,              0.0011389,              0.0011389
                    163,                0.55973,                0.69952,                0.34977,                0.82732,                0.93383,                0.89992,                0.96796,                0.88235,                0.93297,                0.89881,                0.96528,                0.80768,                0.51577,                0.61796,                0.39245,                0.80926,              0.0011356,              0.0011356,              0.0011356
                    164,                0.55845,                 0.6907,                0.34741,                0.82306,                0.93521,                0.90231,                0.96792,                0.88699,                0.93548,                0.90233,                0.96658,                0.82076,                0.50466,                0.61459,                0.38221,                0.80726,              0.0011323,              0.0011323,              0.0011323
                    165,                0.56151,                 0.6965,                 0.3521,                0.82494,                0.92602,                0.91068,                0.96816,                0.89869,                0.93057,                 0.9038,                0.96607,                0.82344,                0.45345,                0.60085,                0.36258,                0.80312,               0.001129,               0.001129,               0.001129
                    166,                0.56326,                0.69739,                0.35314,                0.82599,                0.92813,                0.90459,                0.96865,                0.88657,                0.92728,                0.90378,                0.96669,                0.81226,                 0.5112,                0.62498,                0.37744,                0.80752,              0.0011257,              0.0011257,              0.0011257
                    167,                0.56523,                 0.7059,                0.34986,                0.82633,                0.93473,                0.89938,                0.96521,                 0.8909,                0.93493,                0.89856,                 0.9648,                 0.8339,                0.47796,                0.59723,                0.37527,                0.80463,              0.0011224,              0.0011224,              0.0011224
                    168,                0.55874,                0.70013,                0.34772,                 0.8262,                0.92023,                0.90851,                0.96748,                0.88986,                0.92178,                0.90617,                0.96532,                0.82349,                0.48665,                0.61196,                0.37231,                0.80471,              0.0011191,              0.0011191,              0.0011191
                    169,                0.56179,                0.70054,                0.34814,                0.82463,                0.93279,                0.89451,                0.95953,                0.87443,                0.93193,                 0.8937,                0.95753,                0.79845,                0.51671,                0.62294,                0.38353,                0.80966,              0.0011158,              0.0011158,              0.0011158
                    170,                0.58353,                0.72678,                0.35523,                0.83078,                0.93385,                0.89369,                0.96885,                0.90351,                0.92181,                0.90771,                0.96675,                0.84012,                0.44486,                0.58638,                0.36531,                 0.8022,              0.0011125,              0.0011125,              0.0011125
                    171,                0.55221,                0.67945,                0.34495,                0.82641,                0.91952,                 0.9053,                0.96769,                0.87653,                0.92269,                0.90065,                0.96412,                0.78338,                0.55171,                0.62267,                0.38633,                0.81316,              0.0011092,              0.0011092,              0.0011092
                    172,                0.56889,                0.70447,                  0.354,                0.82483,                0.92446,                0.90251,                0.96742,                0.89739,                0.92446,                0.90251,                0.96669,                0.80983,                 0.4548,                0.57773,                0.37298,                0.80324,              0.0011059,              0.0011059,              0.0011059
                    173,                 0.5526,                0.68793,                0.34605,                0.82141,                0.93242,                0.89753,                0.96862,                0.89858,                0.93134,                0.89627,                0.96551,                 0.8169,                0.45304,                 0.5911,                0.36786,                0.80326,              0.0011026,              0.0011026,              0.0011026
                    174,                0.57994,                0.69445,                0.35078,                0.82707,                0.92049,                0.91005,                0.96947,                0.88864,                0.91907,                0.90866,                0.96757,                0.80851,                0.51188,                0.63324,                0.37543,                0.80913,              0.0010993,              0.0010993,              0.0010993
                    175,                0.55631,                 0.6867,                  0.349,                0.82303,                0.93438,                0.90405,                0.96942,                0.89731,                0.93343,                0.90367,                0.96784,                0.83776,                0.47147,                0.58165,                0.37049,                0.80425,               0.001096,               0.001096,               0.001096
                    176,                0.53921,                0.66378,                0.34444,                 0.8208,                0.93482,                0.89269,                0.96003,                0.87649,                0.93425,                0.89127,                0.95964,                 0.8045,                 0.5195,                0.62153,                0.39889,                0.80826,              0.0010927,              0.0010927,              0.0010927
                    177,                0.55862,                0.68742,                0.35373,                0.81939,                0.93182,                0.89723,                0.96385,                0.90212,                0.93054,                0.89601,                 0.9619,                0.83885,                0.43116,                0.57325,                0.36555,                0.79973,              0.0010894,              0.0010894,              0.0010894
                    178,                0.54428,                0.69148,                0.34784,                0.82181,                0.92662,                0.90515,                0.96751,                0.90173,                0.92707,                0.90584,                0.96606,                0.83319,                0.44379,                  0.563,                0.35889,                0.80067,              0.0010861,              0.0010861,              0.0010861
                    179,                0.53193,                0.67174,                 0.3453,                0.82069,                0.92791,                0.90148,                0.96735,                0.88989,                  0.929,                0.90252,                0.96533,                0.80664,                0.47176,                0.58979,                0.38445,                0.80579,              0.0010828,              0.0010828,              0.0010828
                    180,                0.55772,                0.69729,                0.35223,                0.82456,                0.91614,                0.91245,                0.96641,                0.89183,                0.91798,                0.91145,                0.96409,                0.81049,                0.46868,                0.57533,                0.37305,                0.80449,              0.0010795,              0.0010795,              0.0010795
                    181,                 0.5573,                0.70767,                0.35451,                0.82481,                0.91849,                0.91297,                0.96799,                0.89352,                0.91994,                0.91442,                0.96622,                0.80187,                 0.4725,                0.59849,                 0.3726,                0.80418,              0.0010762,              0.0010762,              0.0010762
                    182,                0.55073,                0.68972,                0.35391,                0.82577,                 0.9125,                0.91842,                0.96818,                0.88798,                 0.9125,                0.91842,                 0.9674,                0.81606,                0.48572,                0.58611,                0.37312,                0.80383,              0.0010729,              0.0010729,              0.0010729
                    183,                0.54716,                0.67907,                0.34468,                0.82078,                0.91659,                0.91452,                0.96826,                0.90277,                0.92717,                0.90302,                0.96692,                0.81261,                0.44206,                0.56656,                0.35222,                0.80059,              0.0010696,              0.0010696,              0.0010696
                    184,                0.53803,                0.66763,                0.34017,                0.82208,                0.93694,                0.89798,                0.96828,                0.89825,                  0.937,                0.89759,                0.96555,                0.80814,                0.44411,                0.57432,                0.35247,                0.80232,              0.0010663,              0.0010663,              0.0010663
                    185,                0.55341,                0.67617,                0.34501,                0.82384,                0.92954,                0.90024,                0.96839,                0.89634,                0.92998,                0.89933,                0.96576,                0.81134,                0.47621,                0.58122,                0.37018,                0.80648,               0.001063,               0.001063,               0.001063
                    186,                0.54993,                0.68106,                0.34195,                0.82393,                0.93516,                0.89348,                0.96846,                0.90132,                0.93219,                 0.8975,                0.96582,                 0.8233,                0.43607,                0.57349,                0.36135,                0.80346,              0.0010597,              0.0010597,              0.0010597
                    187,                0.53694,                0.66445,                0.33846,                0.82201,                0.92141,                0.90571,                0.96897,                 0.8855,                0.91555,                0.91183,                0.96667,                0.80426,                0.52515,                 0.6195,                0.37688,                0.81184,              0.0010564,              0.0010564,              0.0010564
                    188,                0.56051,                0.69565,                0.35181,                0.82604,                0.92872,                0.90343,                0.96825,                0.90344,                0.92891,                0.90387,                0.96679,                0.84613,                0.43804,                0.56248,                0.35843,                0.80252,              0.0010531,              0.0010531,              0.0010531
                    189,                0.56824,                0.69415,                0.35243,                0.82592,                0.93761,                0.90036,                0.96419,                0.85434,                0.93766,                0.89485,                0.96004,                0.76704,                 0.6092,                 0.6665,                0.39735,                0.82139,              0.0010498,              0.0010498,              0.0010498
                    190,                0.57103,                0.69953,                0.35047,                0.82717,                0.92445,                0.90083,                0.96666,                0.88691,                0.92497,                0.90024,                0.96526,                0.84206,                0.49776,                0.59894,                0.36973,                 0.8071,              0.0010465,              0.0010465,              0.0010465
                    191,                0.56186,                0.69141,                0.34822,                0.82533,                0.94264,                0.89466,                0.96486,                0.88253,                0.94284,                0.89489,                0.96363,                0.79653,                0.49745,                0.60435,                0.37202,                0.80617,              0.0010432,              0.0010432,              0.0010432
                    192,                0.55682,                0.68228,                0.35652,                0.82306,                0.93746,                0.89541,                0.96798,                 0.8786,                0.93803,                0.89604,                0.96716,                0.81464,                 0.5393,                0.62219,                0.37468,                0.81191,              0.0010399,              0.0010399,              0.0010399
                    193,                 0.5402,                0.66883,                0.34703,                0.82105,                0.93084,                0.90497,                0.96943,                0.89892,                 0.9235,                0.90907,                0.96741,                 0.8295,                0.45002,                0.56417,                0.36771,                0.80091,              0.0010366,              0.0010366,              0.0010366
                    194,                 0.5444,                 0.6787,                0.34563,                 0.8209,                0.92515,                0.90304,                0.96777,                0.90362,                0.92515,                0.90304,                0.96647,                0.83243,                0.45288,                0.55337,                0.35564,                0.80201,              0.0010333,              0.0010333,              0.0010333
                    195,                 0.5538,                0.69382,                0.35069,                0.82103,                0.92675,                0.90514,                0.96334,                0.89225,                0.92509,                0.90351,                0.96031,                0.81399,                0.47732,                0.57797,                 0.3639,                0.80509,                0.00103,                0.00103,                0.00103
                    196,                0.54511,                0.68225,                0.34338,                 0.8209,                0.92954,                 0.8994,                 0.9642,                0.89536,                0.92766,                0.89887,                 0.9614,                0.81381,                0.45593,                0.59352,                0.36437,                0.80199,              0.0010267,              0.0010267,              0.0010267
                    197,                0.52538,                0.65209,                0.33458,                0.81912,                0.92092,                0.90652,                0.96789,                0.89169,                0.91695,                0.90577,                0.96466,                0.81289,                0.50124,                0.60371,                0.36313,                0.80702,              0.0010234,              0.0010234,              0.0010234
                    198,                0.55925,                0.70082,                0.34206,                0.82381,                0.93024,                0.90449,                0.96807,                  0.893,                 0.9293,                0.90489,                0.96589,                0.81448,                0.47256,                 0.6162,                0.38103,                0.80456,              0.0010201,              0.0010201,              0.0010201
                    199,                0.55578,                0.68609,                0.34652,                0.82341,                0.92982,                0.89851,                0.96737,                0.89757,                0.92848,                0.89705,                0.96478,                0.81686,                 0.4588,                0.60711,                0.36182,                 0.8033,              0.0010168,              0.0010168,              0.0010168
                    200,                0.56629,                0.70065,                0.34913,                0.82364,                0.93089,                0.89484,                0.96689,                0.89648,                0.93238,                0.89329,                0.96581,                0.82975,                0.45278,                0.58168,                0.36742,                 0.8039,              0.0010135,              0.0010135,              0.0010135
                    201,                 0.5583,                0.68781,                 0.3461,                0.82484,                0.94028,                0.89027,                0.96202,                0.88063,                0.93983,                0.88986,                0.96023,                0.81441,                0.49468,                0.61427,                0.37745,                0.80934,              0.0010102,              0.0010102,              0.0010102
                    202,                0.53864,                0.66859,                0.33561,                0.81991,                0.92258,                0.90684,                0.96657,                0.89086,                0.92089,                0.90521,                0.96356,                0.81386,                0.47734,                0.58427,                0.36948,                0.80444,              0.0010069,              0.0010069,              0.0010069
                    203,                 0.5376,                0.66803,                0.33517,                0.82186,                0.94142,                0.88835,                0.96556,                0.88724,                0.93974,                0.88779,                0.96319,                0.81361,                0.49234,                0.59926,                 0.3619,                0.80661,              0.0010036,              0.0010036,              0.0010036
                    204,                0.51228,                0.63526,                0.33358,                0.81781,                0.93952,                0.89445,                0.96729,                0.88837,                 0.9373,                0.89241,                  0.963,                0.80528,                 0.4948,                0.59717,                0.36283,                0.80801,              0.0010003,              0.0010003,              0.0010003
                    205,                0.53903,                0.67552,                0.33848,                0.82119,                0.92646,                0.90438,                0.96509,                0.89717,                0.92604,                0.90397,                0.96313,                0.82151,                0.44288,                0.58284,                0.36851,                0.80242,             0.00099697,             0.00099697,             0.00099697
                    206,                0.53717,                0.67019,                0.33717,                0.82105,                0.93613,                0.89358,                0.96683,                0.88673,                0.94068,                0.88707,                0.96369,                0.80284,                0.50394,                0.62488,                0.37294,                0.80818,             0.00099367,             0.00099367,             0.00099367
                    207,                0.53689,                 0.6729,                0.34443,                0.81835,                0.93551,                0.89996,                0.96591,                0.89593,                0.93636,                0.90019,                0.96434,                0.82223,                 0.4586,                0.62997,                0.36919,                0.80365,             0.00099036,             0.00099036,             0.00099036
                    208,                0.52897,                0.66427,                0.33653,                0.82076,                0.93007,                0.90548,                0.96036,                0.87703,                0.92923,                0.90467,                0.95887,                0.80057,                0.49672,                0.62753,                0.37228,                0.80891,             0.00098706,             0.00098706,             0.00098706
                    209,                0.53125,                0.66284,                0.33319,                0.82013,                0.92673,                0.90368,                0.96487,                   0.89,                 0.9263,                0.90327,                0.96209,                0.80832,                0.47342,                0.61422,                0.36722,                0.80635,             0.00098376,             0.00098376,             0.00098376
                    210,                0.54389,                0.68078,                0.34237,                0.82103,                0.92677,                 0.9066,                0.96436,                0.89227,                0.92702,                0.90462,                0.96182,                0.80962,                0.45852,                0.60109,                 0.3647,                 0.8066,             0.00098046,             0.00098046,             0.00098046
                    211,                0.54135,                 0.6835,                0.33648,                0.82184,                0.91505,                0.92803,                0.96806,                0.89903,                0.91465,                0.92763,                0.96586,                0.83423,                0.45647,                0.58684,                0.36001,                0.80408,             0.00097716,             0.00097716,             0.00097716
                    212,                0.53582,                0.66941,                0.33712,                0.81909,                0.92829,                  0.896,                0.96562,                0.88403,                0.91654,                0.90365,                0.96253,                0.81227,                0.49721,                0.61913,                0.37305,                0.80788,             0.00097386,             0.00097386,             0.00097386
                    213,                0.54108,                0.66598,                0.33799,                0.82035,                0.89994,                0.92426,                0.96789,                0.89324,                0.89913,                0.92344,                0.96529,                0.81537,                0.47075,                0.60052,                0.36451,                0.80605,             0.00097056,             0.00097056,             0.00097056
                    214,                0.54811,                0.67109,                0.34197,                0.82093,                0.92709,                0.90024,                0.96682,                0.88805,                0.92456,                0.90123,                0.96515,                0.80758,                0.49521,                0.62079,                0.36947,                0.80548,             0.00096726,             0.00096726,             0.00096726
                    215,                0.54548,                0.66445,                 0.3393,                0.82273,                 0.9216,                0.91098,                0.96807,                0.89982,                 0.9216,                0.91098,                0.96657,                0.83685,                0.45025,                0.56776,                0.35513,                0.80258,             0.00096396,             0.00096396,             0.00096396
                    216,                0.54344,                 0.6707,                0.33705,                0.82228,                0.91947,                0.90367,                0.96671,                0.89352,                0.91989,                0.90327,                0.96569,                0.82406,                0.47242,                0.58805,                0.36276,                0.80608,             0.00096066,             0.00096066,             0.00096066
                    217,                0.54157,                 0.6733,                0.33668,                0.82178,                0.91158,                0.90833,                0.96514,                0.88217,                0.91406,                0.90774,                0.96368,                0.80791,                  0.516,                0.63648,                0.36882,                0.80967,             0.00095736,             0.00095736,             0.00095736
                    218,                0.54248,                0.67031,                0.33981,                 0.8198,                0.93094,                0.89775,                0.96744,                0.90065,                0.93074,                0.89757,                0.96509,                0.83376,                0.45032,                0.57567,                0.35912,                0.80167,             0.00095406,             0.00095406,             0.00095406
                    219,                0.53525,                0.65719,                0.33734,                0.81895,                0.91971,                0.90484,                0.96595,                0.88473,                0.92176,                0.90525,                0.96241,                0.80923,                0.50461,                0.60971,                0.36556,                0.80788,             0.00095076,             0.00095076,             0.00095076
                    220,                0.53341,                0.67204,                0.33464,                0.81765,                0.92289,                0.90794,                0.96599,                0.90298,                0.92672,                0.90413,                0.96256,                0.83415,                0.43415,                0.57973,                0.35169,                0.80175,             0.00094746,             0.00094746,             0.00094746
                    221,                0.53424,                0.65951,                0.33454,                0.81904,                 0.9294,                0.90314,                0.96604,                0.90261,                0.92915,                 0.8999,                  0.963,                 0.8171,                0.42306,                0.57403,                0.35524,                0.80069,             0.00094416,             0.00094416,             0.00094416
                    222,                0.54486,                0.67907,                0.33807,                0.82132,                 0.9288,                0.89327,                0.96424,                0.89234,                0.92943,                 0.8939,                0.96099,                0.82204,                0.47539,                 0.6204,                0.37342,                0.80446,             0.00094085,             0.00094085,             0.00094085
                    223,                0.54737,                0.66955,                0.34095,                0.81974,                0.94267,                 0.8869,                0.96226,                0.89014,                0.94282,                0.88712,                0.95897,                 0.8039,                0.46305,                0.59764,                0.36285,                0.80259,             0.00093755,             0.00093755,             0.00093755
                    224,                0.55636,                0.67764,                0.34376,                0.82087,                0.91115,                0.91485,                0.96202,                0.88793,                0.91232,                0.91395,                0.95934,                0.81388,                0.46607,                0.60377,                0.36972,                0.80209,             0.00093425,             0.00093425,             0.00093425
