                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     45,                0.47383,                0.62072,                0.43959,                0.84334,                0.93195,                0.90359,                 0.9545,                0.89856,                0.93262,                0.90422,                0.95509,                0.88225,                0.43465,                0.57712,                0.49318,                0.81922,              0.0015251,              0.0015251,              0.0015251
                     46,                0.46582,                  0.619,                0.43976,                0.84027,                0.92998,                0.90423,                0.96082,                0.88981,                0.92957,                0.90382,                0.95992,                0.87769,                0.49667,                0.58109,                 0.4943,                0.82629,              0.0015218,              0.0015218,              0.0015218
                     47,                0.45857,                0.59951,                0.43404,                0.84124,                0.94053,                0.89739,                0.96443,                0.89906,                  0.938,                0.89739,                0.96419,                0.88577,                0.46584,                0.56792,                0.46887,                0.81905,              0.0015185,              0.0015185,              0.0015185
                     48,                0.47486,                 0.6233,                0.43693,                0.84429,                0.93242,                0.90856,                0.96097,                 0.9061,                0.93199,                0.90816,                0.96198,                0.89441,                0.41581,                0.56216,                0.45375,                0.81345,              0.0015152,              0.0015152,              0.0015152
                     49,                0.45884,                0.60176,                0.42903,                0.83988,                0.92863,                0.90776,                0.96225,                0.89717,                0.92925,                0.90695,                0.96187,                0.88983,                0.45984,                0.57416,                0.48063,                0.81973,              0.0015119,              0.0015119,              0.0015119
                     50,                0.44433,                0.58835,                0.42437,                0.83694,                0.93897,                0.89337,                0.95839,                0.90253,                0.93843,                 0.8916,                0.95837,                0.89017,                0.42409,                0.56895,                0.45673,                0.81614,              0.0015086,              0.0015086,              0.0015086
                     51,                0.44097,                 0.5894,                0.42158,                0.83389,                0.93716,                0.90017,                0.95582,                0.89693,                0.93674,                0.89977,                0.95693,                0.88803,                0.43034,                0.55344,                 0.4592,                0.81452,              0.0015053,              0.0015053,              0.0015053
                     52,                 0.4471,                0.59691,                0.42947,                 0.8376,                0.93578,                0.89292,                0.95606,                0.89255,                0.93536,                0.89252,                0.95554,                0.87008,                  0.463,                0.61772,                0.46864,                0.82526,               0.001502,               0.001502,               0.001502
                     53,                0.45878,                0.60488,                0.43411,                0.84015,                0.94213,                0.88942,                0.95838,                0.89039,                0.94169,                0.88901,                0.95832,                0.88351,                0.48176,                0.62111,                0.47707,                0.82168,              0.0014987,              0.0014987,              0.0014987
                     54,                0.44905,                0.59646,                0.42024,                 0.8364,                0.94293,                0.88837,                0.95735,                0.89936,                0.94248,                0.88796,                0.95867,                 0.8959,                0.43806,                0.56821,                 0.4547,                0.81357,              0.0014954,              0.0014954,              0.0014954
                     55,                0.45662,                0.60983,                0.41585,                0.83932,                0.94455,                0.89562,                0.96281,                0.90496,                0.94411,                0.89521,                0.96249,                0.89746,                0.43128,                0.56945,                0.44664,                0.81296,              0.0014921,              0.0014921,              0.0014921
                     56,                0.45247,                0.60845,                0.41965,                0.83622,                0.93101,                0.89733,                0.96553,                 0.9055,                0.93057,                0.89692,                0.96479,                0.89942,                0.44935,                0.57279,                0.44245,                0.81569,              0.0014888,              0.0014888,              0.0014888
                     57,                0.44483,                0.59185,                0.41299,                0.83764,                0.93754,                0.87479,                0.96001,                0.89835,                0.93885,                0.87438,                0.95941,                0.88285,                0.44172,                0.57423,                0.46054,                0.81387,              0.0014855,              0.0014855,              0.0014855
                     58,                0.44799,                 0.5964,                 0.4168,                 0.8354,                 0.9153,                 0.9109,                0.96064,                0.90106,                0.91427,                0.90986,                0.96082,                 0.8825,                0.44198,                 0.5988,                0.44175,                0.81774,              0.0014822,              0.0014822,              0.0014822
                     59,                0.44549,                0.58553,                0.42394,                0.83783,                0.92663,                 0.8994,                0.96015,                0.90559,                0.92751,                 0.9024,                0.96103,                0.89094,                0.42455,                0.57676,                0.44638,                0.81412,              0.0014789,              0.0014789,              0.0014789
                     60,                0.44013,                 0.5921,                0.41633,                0.83595,                0.92769,                0.91642,                0.96227,                0.89758,                0.93124,                0.91168,                 0.9616,                0.88285,                0.46792,                0.60526,                0.44525,                0.82076,              0.0014756,              0.0014756,              0.0014756
                     61,                0.44936,                0.60025,                0.41717,                0.83834,                0.94817,                0.88087,                0.95266,                 0.8937,                0.94843,                0.88193,                0.95253,                0.88498,                 0.4398,                0.57899,                0.51246,                0.81554,              0.0014723,              0.0014723,              0.0014723
                     62,                0.48945,                0.62704,                0.41732,                0.84436,                 0.9336,                0.90172,                 0.9602,                0.87971,                0.93254,                0.90068,                0.95885,                0.85728,                0.53171,                0.65078,                0.48478,                0.83393,               0.001469,               0.001469,               0.001469
                     63,                0.48793,                0.63059,                0.42687,                0.84549,                0.93595,                 0.8993,                0.95714,                0.87848,                0.92817,                 0.9087,                0.95678,                0.87163,                 0.5335,                 0.5888,                0.46924,                0.83356,              0.0014657,              0.0014657,              0.0014657
                     64,                0.45748,                0.58888,                0.41205,                0.84034,                 0.9355,                0.89488,                0.96485,                0.89204,                0.93312,                0.89902,                0.96509,                0.88061,                0.49418,                0.58103,                0.45702,                0.82355,              0.0014624,              0.0014624,              0.0014624
                     65,                0.46426,                0.60025,                0.41261,                 0.8411,                0.92655,                 0.9101,                0.96225,                0.90057,                0.92655,                 0.9101,                0.96247,                0.88542,                0.46084,                0.58517,                0.43641,                0.81825,              0.0014591,              0.0014591,              0.0014591
